ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4642924,COVER Battery Terminal,,,,,,,,discontinued,,,/parts/mopar-cover-battery-terminal~4642924.html
2,4642591,COVER Battery Terminal,,,,,,,,discontinued,,,/parts/mopar-cover-battery-terminal~4642591.html
3,4763635,RETAINER Battery Hold Down,,,,,,,,discontinued,,,
4,6500584,SCREW AND WASHER Hex Head M8x1.25x30,,,,,,,,available,10.35,7.16,/parts/mopar-bolt-hex-head~6500584.html
5,4794427AA,WIRING Body,,,29,,,4794427AC,,discontinued,,,/parts/mopar-wiring-body~4794427aa.html
6,4642610AC,WIRING Battery Negative,,,,,,,,discontinued,,,/parts/mopar-cable-bat-battery-negative~4642610ac.html
7,4642589,BOLT Hex Head .375-16x.95,,,,,,,,discontinued,,,/parts/mopar-bolt-hex-head~4642589.html
8,4763057AB,WIRING Battery Positive,,,,,,4763057AE,,discontinued,,,/parts/mopar-cable-bat-battery-positive~4763057ab.html
10,VU01207,TRAY Battery,,,,,,,Repair Battery Terminal End Side Post ( Ten Per Box),discontinued,,,/parts/mopar-terminal-battery-terminal~vu01207.html
10,4643305,TRAY Battery,,,,,,,,discontinued,,,/parts/mopar-tray-battery~4643305.html
10,BA078730EX,TRAY Battery,,,,,,,Mopar Power Pro 6,discontinued,,,
11,56028194,SENSOR Battery Temperature,,,,,,,,discontinued,,,/parts/mopar-sensor-battery-temperature~56028194.html
