ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5LB41DX9AD,LEVER Parking Brake,,,,,,5LB41DX9AF,"[CUF], Order Code X9",available,152,102.25,/parts/mopar-lever-parking-brake~5lb41dx9ad.html
1,5LB41HL1AD,LEVER Parking Brake,,,,,,5LB41HL1AF,"[CMH] Or [CM5], Order Code VX",available,152,102.26,/parts/mopar-lever-parking-brake~5lb41hl1ad.html
1,5LB41LK5AD,LEVER Parking Brake,,,,,,5LB41LK5AF,"[CMH] Or [CM5], Order Code KX",available,145,97.76,/parts/mopar-lever-parking-brake~5lb41lk5ad.html
1,5LB41XR4AD,LEVER Parking Brake,,,,,,5LB41XR4AF,"[CMH] Or [CM5], Order Code RX",available,145,98.02,/parts/mopar-lever-parking-brake~5lb41xr4ad.html
1,5LB41YSAAD,LEVER Parking Brake,,,,,,5LB41YSAAF,"[CMH] Or [CM5], Order Code X9",available,177,119.57,/parts/mopar-lever-parking-brake~5lb41ysaad.html
3,6104197AA,BOLT Hex Flange Head M8X1.25X25.00,,,,2,1,,,available,4.3,2.97,/parts/mopar-bolt-hex-flange-head~6104197aa.html
4,5097674AA,NUT Hex M6,,,,,,,,available,15.95,14.51,/parts/mopar-nut-hex~5097674aa.html
6,5181738AC,CABLE Parking Brake,,,,,,5181738AD,Left Rear,available,104,69.41,/parts/mopar-cable-parking-brake~5181738ac.html
8,6104197AA,BOLT Hex Flange Head M8X1.25X25.00,,,,2,1,,,available,4.3,2.97,/parts/mopar-bolt-hex-flange-head~6104197aa.html
9,6105032AA,SCREW Hex Flange Head M5X0.8X20.00,,,,2,1,,,available,3.5,2.39,/parts/mopar-screw-hex-flange-head~6105032aa.html
