ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4763022AC,PEDAL ASSEMBLY Adjustable,,,,,,,,discontinued,,,
2,4294036,CLIP,,,,5,1,4581512AA,,available,2.45,1.69,/parts/mopar-clip-master-cylinder-push-rod-pi~4294036.html
3,6100517,NUT Hex Flange Lock M8 Phosphate,,,,2,1,,,available,5.3,3.61,/parts/mopar-nut-hex-flange-lock~6100517.html
4,4897163AA,KNOB BRAKE AND CLUTCH ADJUSTING,,,,,,,,discontinued,,,/parts/mopar-knob-brake-and-clutch~4897163aa.html
5,6500197,NUT M10x1.5,,,,2,1,,,discontinued,,,/parts/mopar-nut~6500197.html
7,4708285,PAD Brake Pedal,,,,2,,,,discontinued,,,
,6503998,NUT U Multi Thread M5 x .80,,,,,,,,discontinued,,,/parts/mopar-nut-u-multi-thread~6503998.html
