ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5093244AA,HOUSING Air Inlet,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,13.1 x 12.9 x 12.6 inches,2.80 Pounds,/parts/mopar-housing-air-inlet~5093244aa.html
2,68197583AA,HOUSING A/C And Heater,,2013-2015,"SRT, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68197583AB,,,available,421,279.87,28.8 x 28.5 x 14.5 inches,8.60 Pounds,/parts/mopar-housing-a-c-and-heater~68197583aa.html
3,68197589AA,TUBE Jumper Evaporator To Expansion Valve,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,13.7,9.55,10.7 x 10.5 x 5.9 inches,1.30 Pounds,/parts/mopar-tube-jumper~68197589aa.html
4,5093248AB,MOTOR Blower with Wheel,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,13.0 x 12.6 x 9.0 inches,5.10 Pounds,/parts/mopar-motor-blower-with-wheel~5093248ab.html
5,68197587AA,MODULE Power Blower Motor,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,37.8,31.4,7.5 x 6.1 x 4.8 inches,1.70 Pounds,/parts/mopar-module-power~68197587aa.html
6,4885206AB,ACTUATOR A/C and Heater,,"2013-2017, 2008-2010, 2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,202,136.13,1.9 x 3.6 x 4.2 inches,0.70 Pounds,/parts/mopar-actuator-a-c-and-heater~4885206ab.html
7,68197584AA,CORE Heater,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,358,234.15,13.9 x 9.4 x 5.0 inches,2.00 Pounds,/parts/mopar-core-heater~68197584aa.html
8,68197585AA,EVAPORATOR Air Conditioning,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,unavailable,341,226.73,12.9 x 13.1 x 12.7 inches,4.70 Pounds,/parts/mopar-evaporato-air-conditioning~68197585aa.html
9,5093245AC,SEAL KIT A/C And Heater Unit,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5093245AA, 5093245AB",,available,53.25,37.22,15.1 x 15.1 x 3.6 inches,2.50 Pounds,/parts/mopar-seal-pkg-a-c-and-heater-unit~5093245ac.html
10,68197586AA,WIRING A/C and HEATER,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,discontinued,,,14.6 x 5.9 x 2.0 inches,0.90 Pounds,/parts/mopar-wiring-a-c-and-heater~68197586aa.html
11,5104821AA,DRAIN KIT A/C and Heater,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,37.8,31.4,7.3 x 5.7 x 4.9 inches,0.80 Pounds,/parts/mopar-drain-a-c-and-heater~5104821aa.html
12,4720533,SCREW,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,6,4.08,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-screw~4720533.html
13,68197588AA,VALVE A/C Expansion,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,41.15,27.67,13.4 x 5.7 x 3.8 inches,2.60 Pounds,/parts/mopar-valve-a-c-expansion~68197588aa.html
14,5161806AA,O RING A/C Line,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,26.9,18.58,0.1 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-o-ring-a-c-line~5161806aa.html
15,5161807AA,O RING A/C Line,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,15.05,10.37,0.3 x 0.1 x 0.1 inches,0.60 Pounds,/parts/mopar-o-ring-a-c-line~5161807aa.html
16,68046015AA,O RING A/C Line,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,24.45,14.51,0.1 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-o-ring-a-c-line~68046015aa.html
17,68197590AA,PROBE Air Conditioning,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,8.75,7.57,9.5 x 6.0 x 1.2 inches,0.40 Pounds,/parts/mopar-probe-air-conditioning~68197590aa.html
18,6503811,BOLT Hex Head M6x1.00x20.00,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,29.7,20.08,1.6 x 1.5 x 1.3 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6503811.html
