ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5264994AC,RADIATOR Engine Cooling,,,,,,,,discontinued,,,/parts/mopar-radiator-engine-cooling~5264994ac.html
2,52027827,ISOLATOR Radiator Upper Upper,,,,2,1,,,available,18.7,13.05,/parts/mopar-isolator-radiator~52027827.html
3,4809071,ISOLATOR Radiator Lower,,,,2,1,4809071AB,,available,9.9,8.91,/parts/mopar-isolator-radiator~4809071.html
4,52029087AA,DRAINCOCK Radiator,,,,,,,,discontinued,,,/parts/mopar-draincock-radiator~52029087aa.html
5,6508012AA,BOLT,,,,2,1,,,available,6.2,4.25,/parts/mopar-bolt-hex-head~6508012aa.html
6,5290670AB,SEAL Radiator Upper,,,,,,,,available,54,47.74,/parts/mopar-seal-radiator-upper~5290670ab.html
8,5030603AB,HOSE Radiator Inlet,,,,,,5030603AC,,available,62.6,52.77,/parts/mopar-hose-radiator-inlet~5030603ab.html
9,52006750,CLAMP Radiator,,,,2,1,55111033AA,,available,9.1,6.35,/parts/mopar-clamp-radiator~52006750.html
10,5264986AB,HOSE Radiator Outlet,,,,,,5264986AF,,available,197,131.63,/parts/mopar-hose-radiator-outlet~5264986ab.html
11,68034687AA,FAN Cooling,,,,,,,,available,49.7,41.47,/parts/mopar-fan-cooling~68034687aa.html
14,5170746AA,MOTOR Radiator Fan,Right,,,,,,,available,327,147.83,/parts/mopar-motor-radiator-fan~5170746aa.html
15,5290668AC,BAFFLE Air,,,,,,,,discontinued,,,/parts/mopar-baffle-air~5290668ac.html
16,6101308,NUT U M6x1.00,,,,3,1,,Cooling Bottle Attach,available,6.2,4.19,/parts/mopar-nut-u~6101308.html
17,5030648AB,HOSE Oil Cooler Return,,,,,,5030648AC,,available,29.25,23.88,/parts/mopar-hose-oil-cooler-return~5030648ab.html
18,68029032AA,SHROUD Fan,,,,,,,,discontinued,,,/parts/mopar-shroud-fan~68029032aa.html
,5137718AA,NUT Fan Module Retaining,,,,2,1,,,available,8.25,5.77,/parts/mopar-nut-fan-module-retaining~5137718aa.html
,68029031AA,SCREW AND WASHER,,,,6,1,,,available,19.35,13.51,/parts/mopar-screw-hex-head-tapping~68029031aa.html
,6504118,U-NUT M6 x 1.00 M6x1.00 Air Cleaner to Shroud,,,,8,1,,,available,14.4,10.02,/parts/mopar-nut-m6-x-1-00~6504118.html
