ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68262523AC,COLUMN Steering,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,68262523AB,,available,605,399.3,29.0 x 9.7 x 7.0 inches,13.50 Pounds,/parts/mopar-column-steering~68262523ac.html
2,5057521AD,LEVER Tilt Column Release,,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"5057521AB, 5057521AC",,available,52.05,36.17,5.0 x 4.1 x 2.2 inches,0.50 Pounds,/parts/mopar-lever-tilt-column-release~5057521ad.html
3,5057112AA,BOLT Steering Inner Pivot,,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,4.2,2.85,1.3 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt-steering-inner-pivot~5057112aa.html
4,68183974AB,BRACKET Steering Column,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,43.3,30.17,5.0 x 3.2 x 0.8 inches,1.00 Pounds,/parts/mopar-bracket-steering-column~68183974ab.html
5,6506707AA,NUT AND WASHER Hex Lock Coned Washer M8x1.25,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,4.9,3.32,1.2 x 1.2 x 0.4 inches,0.60 Pounds,/parts/mopar-nut-hex-lock-coned-washer~6506707aa.html
6,68183977AB,BRACKET Steering Column,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,112,75.8,6.9 x 4.8 x 2.9 inches,1.60 Pounds,/parts/mopar-bracket-steering-column~68183977ab.html
7,5290070AF,SHAFT Steering column intermediate,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5290070AD, 5290070AE",,available,246,201.91,19.3 x 2.6 x 2.8 inches,2.20 Pounds,/parts/mopar-shaft-steering-column-intermediat~5290070af.html
8,6504926AA,SCREW Hex Flange Head M10x1.5x40,,"2013-2017, 2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,5.15,3.5,2.2 x 0.9 x 0.8 inches,0.50 Pounds,/parts/mopar-screw-hex-flange-head~6504926aa.html
9,5290187AA,BEARING Steering Column Shaft,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,41.05,34.37,5.8 x 5.6 x 4.5 inches,0.80 Pounds,/parts/mopar-bearing-steering-column-shaft~5290187aa.html
10,6102204AA,SCREW AND WASHER Hex Head M6X1.00X20.00,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.75,7.57,1.0 x 0.8 x 0.8 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6102204aa.html
11,4865588AC,SHAFT Steering column intermediate,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,23.6 x 5.3 x 2.1 inches,3.20 Pounds,/parts/mopar-shaft-steering-column-intermediat~4865588ac.html
12,1WT40DX9AD,SHROUD Steering Column,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"1WT40DX9AA, 1WT40DX9AB, 1WT40DX9AC",,available,102,68.4,14.5 x 10.6 x 4.8 inches,0.90 Pounds,/parts/mopar-shroud-steering-column~1wt40dx9ad.html
13,1UL89DX9AC,SHROUD Steering Column,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"1UL89DX9AB, 1UL89DX9AA",,available,99.6,67.16,9.4 x 6.7 x 4.7 inches,0.90 Pounds,/parts/mopar-shroud-steering-column~1ul89dx9ac.html
14,6036381AA,SCREW AND WASHER Pan Head .164-18X1.250,,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,5.05,3.44,1.4 x 0.4 x 0.3 inches,0.40 Pounds,/parts/mopar-screw-pan-head~6036381aa.html
15,6036264AA,SCREW Tapping Pan Head .164-32X0.50,,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,2.65,1.81,0.3 x 0.3 x 0.6 inches,0.90 Pounds,/parts/mopar-screw-tapping-pan-head~6036264aa.html
