ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,6510460AA,BOLT AND CONED WASHER Hex Head M8X1.25X78.00,,,,2,1,,,available,4.95,3.73,/parts/mopar-bolt-hex-head~6510460aa.html
2,5045561AA,BRACKET A/C Compressor,,,,,,,,discontinued,,,/parts/mopar-bracket-a-c-compressor~5045561aa.html
3,6505482AA,SCREW AND WASHER Hex Head M8x1.25x50,,,,2,1,,,available,5.2,3.55,/parts/mopar-screw-hex-head~6505482aa.html
4,6508373AA,BOLT Hex Flange Head M6x1.00x22.00,,,,2,1,,,available,2.65,1.75,/parts/mopar-bolt-hex-flange-head~6508373aa.html
