ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,TU03DX9AF,CARPET Front Floor,,,,,,,,discontinued,,,/parts/mopar-carpet-front-floor~tu03dx9af.html
2,TU02DX9AC,CARPET Front Floor,,,,,,,,discontinued,,,/parts/mopar-carpet-front-floor~tu02dx9ac.html
6,5290331AB,CAP,,,,2,1,,,available,,3.93,/parts/mopar-plug~5290331ab.html
7,6101630,SCREW,,,,2,1,,,available,1.9,1.28,/parts/mopar-screw-hex-head~6101630.html
8,5290332AA,RETAINER,,,,2,1,,,available,,3.93,/parts/mopar-retainer~5290332aa.html
9,5290365AB,WASHER,,,,2,1,,,available,5.7,4.01,/parts/mopar-washer-none~5290365ab.html
10,4865929AD,FOOTREST,,,,,,4865929AF,,available,122,99.09,/parts/mopar-footrest~4865929ad.html
11,5290322AB,SPACER,,,,2,1,,,available,6.45,4.95,/parts/mopar-spacer~5290322ab.html
,5029434AA,INSULATOR,,,,3,1,,,available,21,13.98,/parts/mopar-insulator~5029434aa.html
,5029435AA,INSULATOR Floor carpet lt,,,,,,,,available,24.2,16.89,/parts/mopar-insulator-floor-carpet-lt~5029435aa.html
