ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
2,5086368AD,PANEL Sill,Right,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,,30.00 Pounds,/parts/mopar-panel-sill~5086368ad.html
3,4865889AD,PANEL Door Surround,Left,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4865889AC, 4865889AB",,discontinued,,,34.4 x 8.7 x 5.6 inches,2.90 Pounds,/parts/mopar-panel-door-surround~4865889ad.html
3,6035625,SCREW [.190-16x.750],,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,available,18,12.52,0.8 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw-tapping~6035625.html
4,6507528AA,NUT Snap In M4.8x1.6,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",3,1,,,,available,1.6,0.79,2.7 x 0.6 x 0.6 inches,0.80 Pounds,/parts/mopar-nut-snap-in~6507528aa.html
4,6035625,SCREW [.190-16x.750],,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,available,18,12.52,0.8 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw-tapping~6035625.html
5,5029277AC,GRILLE Fender,Left,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,30.8 x 8.0 x 6.3 inches,2.00 Pounds,/parts/mopar-grille-fender~5029277ac.html
5,6035625,SCREW [.190-16x.750],,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",9,1,,,,available,18,12.52,0.8 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw-tapping~6035625.html
6,4865891AA,BRACKET Door Surround,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,1.7 x 0.8 x 1.0 inches,0.60 Pounds,/parts/mopar-bracket-door-surround~4865891aa.html
7,6501067,PIN Push M6.3x20.5,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,9.65,6.7,1.3 x 1.3 x 1.1 inches,0.40 Pounds,/parts/mopar-pin-push~6501067.html
8,6102126AA,NUT AND WASHER Hex M6x1.0,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,10.65,7.4,0.9 x 0.9 x 0.5 inches,0.40 Pounds,/parts/mopar-nut-hex~6102126aa.html
8,6504118,U-NUT M6 x 1.00 M6x1.00,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",8,1,,,,available,14.4,10.02,0.9 x 0.9 x 0.5 inches,0.40 Pounds,/parts/mopar-nut-m6-x-1-00~6504118.html
9,5029351AA,BRACKET B-Pillar,Left,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,6.1 x 2.9 x 1.7 inches,0.60 Pounds,/parts/mopar-bracket-b-pillar~5029351aa.html
9,6102132AA,SCREW Hex Head M6x1x20,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,5.5,3.73,1.1 x 0.9 x 0.6 inches,1.90 Pounds,/parts/mopar-screw-hex-head~6102132aa.html
10,6507453AA,BOLT AND RETAINER M6.35x12.70,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.0 x 1.5 x 0.8 inches,2.40 Pounds,/parts/mopar-bolt~6507453aa.html
11,6036548AA,SCREW Tapping Pan Head .190-24x.375,,"2008-2010, 2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5073472AA,,available,5.25,3.61,0.5 x 0.2 x 0.2 inches,0.50 Pounds,/parts/mopar-screw-tapping-pan-head~6036548aa.html
,5029343AA,INSULATOR,Left,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,37.9,33.09,20.1 x 11.1 x 0.3 inches,0.90 Pounds,/parts/mopar-insulator~5029343aa.html
,5029346AA,INSULATOR,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,Lower,available,15,10.49,9.1 x 1.6 x 0.3 inches,0.70 Pounds,/parts/mopar-insulator~5029346aa.html
