ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4865563AF,WEATHERSTRIP Front Door Opening,Left,"2008-2010, 2005-2006","27; COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,4865563AG,,,discontinued,,,17.0 x 16.3 x 1.4 inches,1.90 Pounds,/parts/mopar-w-strip-front-door-opening~4865563af.html
1,5030096AE,WEATHERSTRIP Front Door Opening,Right,2009-2010,"29; ACR-X Coupe, COMP. Coupe, SRT-10 Coupe",10 Cyl 8.4L,,,5030096AF,,,available,361,293.28,50.5 x 28.8 x 3.6 inches,4.20 Pounds,/parts/mopar-w-strip-front-door-opening~5030096ae.html
1,5030097AE,WEATHERSTRIP Front Door Opening,Left,2009-2010,"29; ACR-X Coupe, COMP. Coupe, SRT-10 Coupe",10 Cyl 8.4L,,,5030097AF,,,available,380,309.07,50.7 x 31.5 x 3.7 inches,4.30 Pounds,/parts/mopar-w-strip-front-door-opening~5030097ae.html
3,4865953AA,"SEAL Floor Pan Trunk Pan Assy , Front",,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,20,16.31,59.0 x 2.5 x 0.8 inches,0.50 Pounds,/parts/mopar-seal-floor-pan~4865953aa.html
5,4865561AG,WEATHERSTRIP Header and A pillar,,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4865561AH, 4865561AE, 4865561AB, 4865561AF, 4865561AC, 4865561AD",,discontinued,,,32.3 x 12.5 x 1.4 inches,3.70 Pounds,/parts/mopar-w-strip-header-and-a-pillar~4865561ag.html
7,4658673,PIN PUSH .150x.410,,"2013-2017, 2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,8.55,5.94,0.7 x 0.5 x 0.4 inches,0.60 Pounds,/parts/mopar-pin~4658673.html
8,4865574AB,RETAINER Weatherstrip,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,41,34.95,39.9 x 7.7 x 5.8 inches,1.50 Pounds,/parts/mopar-retainer-weatherstrip~4865574ab.html
9,6508056AA,SCREW M5x16,,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,6508214AA,,available,6.45,3.93,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-screw~6508056aa.html
10,6508056AA,SCREW M5x16,,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,6508214AA,,available,6.45,3.93,0.7 x 0.3 x 0.3 inches,0.40 Pounds,/parts/mopar-screw~6508056aa.html
11,4865577AC,RETAINER Weatherstrip,Left,"2008-2010, 2004-2006","27; COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,4865577AB,,discontinued,,,20.3 x 10.3 x 2.2 inches,0.90 Pounds,/parts/mopar-retainer-weatherstrip~4865577ac.html
11,5030176AB,RETAINER Weatherstrip,Right,"2008-2010, 2006","29; ACR-X Coupe, COMP. Coupe, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5030176AA,,available,58,50.1,20.7 x 10.7 x 1.3 inches,0.90 Pounds,/parts/mopar-retainer-weatherstrip~5030176ab.html
11,5030177AB,RETAINER Weatherstrip,Left,"2008-2010, 2006","29; ACR-X Coupe, COMP. Coupe, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5030177AA,,available,58,50.1,19.1 x 10.4 x 1.9 inches,1.90 Pounds,/parts/mopar-retainer-weatherstrip~5030177ab.html
12,4865569AE,WEATHERSTRIP Folding Top Side Rail,Left,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4865569AB, 4865569AC, 4865569AD",,available,140,112.8,11.9 x 5.4 x 1.4 inches,0.60 Pounds,/parts/mopar-w-strip-folding-top-side-rail~4865569ae.html
13,4865567AD,WEATHERSTRIP Folding Top Side Rail,Left,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"4865567AC, 4865567AB",,available,171,139.87,7.4 x 5.6 x 1.4 inches,0.60 Pounds,/parts/mopar-w-strip-folding-top-side-rail~4865567ad.html
,5029443AB,SEAL B-Pillar B-Pillar to Frame,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5029443AC,,,available,23.85,18.87,9.2 x 8.4 x 1.8 inches,0.50 Pounds,/parts/mopar-seal-b-pillar~5029443ab.html
,5029607AA,SEAL Foam Quater Panel to frame,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5029607AC,,,available,7,5.94,5.4 x 4.2 x 0.9 inches,0.40 Pounds,/parts/mopar-seal-foam~5029607aa.html
