ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,6101445,NUT AND WASHER Hex Nut-Coned Washer M8 x 1.25,,,,2,1,6102440AA,,available,11.3,7.86,/parts/mopar-nut-hex~6101445.html
2,4848831,ARM Wiper,Left,,,,,,,discontinued,,,/parts/mopar-arm-wiper-wiper~4848831.html
3,WB000016AE,BLADE WIPER,,,,,,1BP00671AA,Mopar V-Line Alternative Part,available,10.35,7.22,/parts/mopar-blade-wiper~wb000016ae.html
3,4642532,BLADE WIPER,,,,,,,,discontinued,,,/parts/mopar-blade-wiper~4642532.html
4,HWV00532,"HOSE Washer And Vacuum 50 Foot Roll 5/32""",,,,,,,,discontinued,,,/parts/mopar-hose-washer-and-vacuum~hwv00532.html
5,4805010,CHECK VALVE Washer,,,,,,,,available,18.8,13.11,/parts/mopar-valve-washer~4805010.html
6,4643877,CONNECTOR Washer Hose In Line,,,,,,,,discontinued,,,/parts/mopar-connector-washer-hose~4643877.html
7,4708009,SEAL Wiper Motor,,,,2,1,,,discontinued,,,/parts/mopar-seal-wiper-motor~4708009.html
8,4708171,MOTOR Wiper,Left,,,,,,,discontinued,,,/parts/mopar-motor-windshield-wiper~4708171.html
9,6101780,SCREW M6x1x25,,,,6,,,,discontinued,,,
10,4874876,RESERVOIR Washer,,,,,,,,discontinued,,,/parts/mopar-reservoir-washer~4874876.html
11,4797694,CAP Washer Reservoir,,,,,,,,available,23.35,16.31,/parts/mopar-cap-washer-reservoir~4797694.html
12,181063,SCREW AND WASHER .25-20x.75,,,,3,1,,,discontinued,,,/parts/mopar-screw~181063.html
13,4864634,"PUMP Washer, Windshield",,,,,,4864634AB,,available,49.05,43.92,/parts/mopar-motor-washer-windshield~4864634.html
15,4848291,SWITCH Windshield Wiper,,,,,,,,discontinued,,,/parts/mopar-switch-wiper~4848291.html
16,4848290,STRAP Module Mounting,,,,,,,,discontinued,,,/parts/mopar-strap-module-mounting~4848290.html
,4798779,GROMMET Washer Reservoir,,,,,,5013755AA,,available,15.85,11.01,/parts/mopar-grommet-windshield-washer-pump~4798779.html
