ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,ZG751X9AA,LEVER Parking Brake,,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,10.7 x 9.7 x 4.5 inches,3.90 Pounds,/parts/mopar-lever-parking-brake~zg751x9aa.html
3,6104716AA,NUT,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6104716AB,,available,4.2,2.91,0.9 x 0.9 x 0.7 inches,0.50 Pounds,/parts/mopar-nut-hex-flange-lock~6104716aa.html
5,5290285AE,CABLE Parking Brake,Left,"2008, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5290285AC, 5290285AD",,discontinued,,,14.1 x 13.6 x 1.3 inches,1.90 Pounds,/parts/mopar-cable-parking-brake~5290285ae.html
