ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,6502581,BOLT Hex Flange Head M8x1.0x19,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,12.1,8.39,1.3 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-screw-hex-flange-head~6502581.html
2,4428723,CLAMP U-Joint,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,14.1,9.67,2.7 x 1.1 x 1.0 inches,0.50 Pounds,/parts/mopar-clamp-u-joint~4428723.html
3,5037990AA,SHAFT Drive,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,discontinued,,,31.2 x 4.1 x 4.1 inches,11.80 Pounds,/parts/mopar-shaft-drive~5037990aa.html
4,68048402AB,U-JOINT KIT,,"2013-2017, 2008-2010, 2001-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,"68036714AA, 4797307AB",,available,182,121.5,4.0 x 4.0 x 1.3 inches,2.10 Pounds,/parts/mopar-joint~68048402ab.html
4,GR048402AB,U-JOINT KIT,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,With Grease Fitting,discontinued,,,4.1 x 4.1 x 1.5 inches,2.00 Pounds,/parts/mopar-joint~gr048402ab.html
4,V8048402AB,U-JOINT KIT,,2013-2014,"SRT, SRT GTS",10 Cyl 8.4L,2,1,2AMD8402AB,,Value Line,available,37.1,25.92,4.2 x 4.2 x 1.5 inches,3.60 Pounds,/parts/mopar-joint~v8048402ab.html
