ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68046923AA,BEARING KIT Differential Side,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,discontinued,,,5.3 x 4.1 x 2.8 inches,2.20 Pounds,/parts/mopar-bearingki-differential-side~68046923aa.html
2,68203472AA,SHAFT Axle Intermediate,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68203472AB,,,available,1755,771.21,11.4 x 6.6 x 6.2 inches,5.50 Pounds,/parts/mopar-shaft-axle-intermediate~68203472aa.html
3,4626696,SEAL Axle Drive Shaft,,"2013-2017, 2008-2010, 2000-2006, 1992-1996","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,35.05,24.35,4.0 x 4.2 x 0.2 inches,1.40 Pounds,/parts/mopar-seal-axle-drive-shaft~4626696.html
4,68046911AA,BEARING Axle Shaft,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,2,1,,,,available,26,20.15,5.7 x 5.0 x 0.8 inches,0.60 Pounds,/parts/mopar-bearing-axle-shaft~68046911aa.html
5,5013882AA,SHIM KIT Differential,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,93.5,63.17,3.9 x 4.0 x 1.5 inches,1.00 Pounds,/parts/mopar-shim-kit-differential~5013882aa.html
7,5012810AC,BOLT KIT Ring Gear 7/16-20x0.750,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,5012810AB,,available,56.45,39.26,4.6 x 2.8 x 1.1 inches,1.10 Pounds,/parts/mopar-bolt-kit-ring-gear~5012810ac.html
8,5038236AC,CASE Differential,,"2013-2015, 2009-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,5038236AF,,,available,4735,3118.5,18.9 x 9.4 x 9.7 inches,23.80 Pounds,/parts/mopar-differntl-differential~5038236ac.html
9,68184320AA,SNAP RING Differential,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,2,1,,,,available,6.7,5.13,2.1 x 2.1 x 0.1 inches,0.70 Pounds,/parts/mopar-ring-differential~68184320aa.html
10,68203473AA,SHAFT Axle Intermediate,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,269,220.5,7.1 x 5.3 x 5.3 inches,5.20 Pounds,/parts/mopar-shaft-axle-intermediate~68203473aa.html
11,68203459AA,GEAR KIT Ring And Pinion,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,672,436.7,11.9 x 11.8 x 5.9 inches,16.80 Pounds,/parts/mopar-gear-kit-ring-and-pinion~68203459aa.html
12,4864214,SPACER Drive Pinion Bearing,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,32.3,22.37,2.0 x 2.0 x 2.9 inches,0.70 Pounds,/parts/mopar-spacer-drive-pinion-bearing~4864214.html
13,1795175,WASHER Pinion,,"2013-2017, 2008-2010, 2003-2006, 1992-1996","ACR-X Coupe, COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,7,4.83,1.5 x 1.5 x 0.1 inches,0.40 Pounds,/parts/mopar-washer-pinion~1795175.html
14,5191197AA,NUT Pinion,,"2013-2017, 2008-2010, 2003-2006, 1992-1996","ACR-X Coupe, COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,1795173,,available,,14.51,0.9 x 1.6 x 1.7 inches,0.50 Pounds,/parts/mopar-nut-pinion~5191197aa.html
15,4856368,SHIM KIT Pinion Shaft 0.035 to 0.039,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,105,66.67,2.1 x 2.1 x 0.3 inches,0.50 Pounds,/parts/mopar-shim-kit-pinion-shaft~4856368.html
39,68203455AA,BEARING KIT Drive Pinion,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,97.2,63.11,5.7 x 4.9 x 1.5 inches,1.90 Pounds,/parts/mopar-bearing-drive-pinion~68203455aa.html
40,68046925AA,BEARING KIT Drive Pinion,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,76.65,62.04,5.1 x 5.3 x 2.3 inches,1.50 Pounds,/parts/mopar-bearing-drive-pinion~68046925aa.html
41,4746867,SLINGER Drive Pinion,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,13.6,9.32,2.3 x 2.2 x 0.1 inches,0.60 Pounds,/parts/mopar-slinger-drive-pinion~4746867.html
42,5019843AA,SEAL Drive Pinion,,"2013-2017, 2008-2010, 2001-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,3.6 x 3.6 x 0.6 inches,0.60 Pounds,/parts/mopar-seal-drive-pinion~5019843aa.html
43,5093385AA,YOKE Drive Shaft,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,111,94.03,5.8 x 4.8 x 4.7 inches,2.40 Pounds,/parts/mopar-yoke-drive-shaft~5093385aa.html
,5017376AA,SHIM Differential Bearing,,"2013-2017, 2010, 2008","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,"Serviced in 05013882AA Kit, - 0.132 Shim",discontinued,,,2.6 x 2.6 x 0.7 inches,0.40 Pounds,/parts/mopar-shim-differential-bearing~5017376aa.html
,5017377AA,SHIM Differential Bearing,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,"Serviced in 05013882AA Kit, - 0.133 Shim",available,36.2,25.22,2.3 x 2.3 x 0.4 inches,0.50 Pounds,/parts/mopar-shim-differential-bearing~5017377aa.html
,5017378AA,SHIM Differential Bearing,,"2013-2017, 2010, 2008","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,"Serviced in 05013882AA Kit, - 0.134 Shim",available,35.9,27.18,2.4 x 2.3 x 0.4 inches,0.50 Pounds,/parts/mopar-shim-differential-bearing~5017378aa.html
