ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68202596AB,RING KIT Piston Standard,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,68202596AA,,discontinued,,,4.2 x 10.2 x 0.3 inches,0.70 Pounds,/parts/mopar-ring-set-piston~68202596ab.html
2,68193492AB,PISTON PIN AND ROD,,2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,5,1,,,Right Side Cylinders 2-4-6-8-10,available,407,275.23,10.5 x 6.3 x 6.4 inches,3.60 Pounds,/parts/mopar-piston~68193492ab.html
6,6508955AA,BOLT Connecting Rod,,"2013-2017, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,2,1,,,Right Side Cylinders 2-4-6-8-10,available,32,22.25,2.3 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-bolt-hex-flange-head~6508955aa.html
7,68207790AA,BEARING KIT Connecting Rod Standard,,"2013-2017, 2008-2010, 2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",10,1,,5086003AB,,available,7.7,6.35,3.8 x 2.6 x 1.8 inches,0.50 Pounds,/parts/mopar-brg-pkg-connecting-rod~68207790aa.html
