ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4792098,COVER Cylinder Head,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,available,45.68,35.89,18.2 x 18.2 x 10.3 inches,10.90 Pounds,/parts/mopar-cover-cylinder-head~4792098.html
1,4792099,COVER Cylinder Head,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,available,178.69,140.42,16.3 x 8.8 x 4.3 inches,6.00 Pounds,/parts/mopar-cvr-pkg-cylinder-head~4792099.html
2,4792088,GASKET Cylinder Cover,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,12.5 x 8.3 x 0.4 inches,0.50 Pounds,/parts/mopar-gasket-cylinder-cover~4792088.html
3,4792330,ISOLATOR Cylinder Head Cover Grommet And Bolt,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,discontinued,,,1.5 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt-cylinder-head-cover~4792330.html
4,4865215AA,CAP Oil Filler,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,2.1 x 2.1 x 1.2 inches,0.50 Pounds,/parts/mopar-cap-oil-filler~4865215aa.html
5,4663892,HEAD Cylinder,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,18.3 x 9.4 x 9.9 inches,28.10 Pounds,/parts/mopar-head-cylinder~4663892.html
5,R5635488,HEAD Cylinder,,2001-2002,Base,6 Cyl 3.5L,,,R5635446AB,,"Cylinder, HEAD, REMAN HEADS - Mopar Reman Part (for Non-Warranty Use Only)",available,1365,1158.9,12.1 x 12.2 x 25.0 inches,32.50 Pounds,/parts/mopar-head-cylinder~r5635488.html
6,4663890AB,GASKET Cylinder Head,Right,2001-2002,Base,6 Cyl 3.5L,,,4792752AE,,,available,116,76.33,0.5 x 10.1 x 19.7 inches,1.20 Pounds,/parts/mopar-gasket-cylinder-head~4663890ab.html
6,4663891AB,GASKET Cylinder Head,Left,2001-2002,Base,6 Cyl 3.5L,,,4792753AE,,,available,116,49.24,0.5 x 10.1 x 19.6 inches,1.20 Pounds,/parts/mopar-gasket-cylinder-head~4663891ab.html
7,6504329,BOLT,,2001-2002,Base,6 Cyl 3.5L,16,1,,,,available,12.15,8.33,9.1 x 1.3 x 1.3 inches,0.70 Pounds,/parts/mopar-bolt-hex-flange-head~6504329.html
8,4556020,PLUG Core 1.25 Diameter,,2001-2002,Base,6 Cyl 3.5L,4,1,4556020AB,,,available,7.05,4.78,0.5 x 1.4 x 1.4 inches,0.40 Pounds,/parts/mopar-plug-core~4556020.html
10,6034826,PLUG Hex Socket 3/8-18NPT,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,9.2 x 0.7 x 0.5 inches,0.80 Pounds,/parts/mopar-plug-hex-socket~6034826.html
11,4648604,TUBE Spark Plug,,2001-2002,Base,6 Cyl 3.5L,6,1,,,,available,15.05,10.43,1.1 x 1.1 x 5.7 inches,0.60 Pounds,/parts/mopar-tube-spark-plug~4648604.html
,4663941,PLUG Core 1.00 Diameter,,2001-2002,Base,6 Cyl 3.5L,2,1,4663941AB,,,available,7.05,4.78,0.6 x 1.2 x 1.3 inches,0.40 Pounds,/parts/mopar-plug-core~4663941.html
,4777042,SEAL Spark Plug Tube,,2001-2002,Base,6 Cyl 3.5L,3,1,,,,available,14,9.67,0.7 x 2.0 x 2.1 inches,0.40 Pounds,/parts/mopar-seal-spark-plug-tube~4777042.html
