ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4663818,COVER Timing Belt,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,17.4 x 13.0 x 3.0 inches,4.40 Pounds,/parts/mopar-cover-timing-belt~4663818.html
2,4573937,SEAL Timing Belt Cover,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.2 x 2.5 x 0.6 inches,0.40 Pounds,/parts/mopar-seal-timing-belt-cover~4573937.html
3,4573919,SEAL Timing Belt Cover,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,,/parts/mopar-seal-timing-belt-cover~4573919.html
4,4663817,COVER Timing Belt,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,90.65,68.52,,5.40 Pounds,/parts/mopar-cover-timing-belt~4663817.html
5,4556018AB,PLUG Cylinder Block Oil Hole,,2001-2002,Base,6 Cyl 3.5L,3,1,,,,available,10.75,7.46,0.7 x 0.7 x 0.2 inches,0.70 Pounds,/parts/mopar-plug-core~4556018ab.html
6,4483443,GASKET Timing Cover,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,0.5 x 1.9 x 2.0 inches,0.40 Pounds,/parts/mopar-gasket-timing-case-cover~4483443.html
7,4659430AB,GASKET Water Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,15.75,11.01,1.1 x 4.3 x 4.3 inches,0.40 Pounds,/parts/mopar-seal-water-pump-to-front-cover~4659430ab.html
8,4792335,COVER Timing Belt,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,3.50 Pounds,/parts/mopar-cover-timing-belt~4792335.html
9,4556535,COVER Timing Belt,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,11.7 x 11.5 x 2.7 inches,1.40 Pounds,/parts/mopar-cover-timing-belt~4556535.html
10,6102001,BOLT AND  WASHER M6x12,,2001-2002,Base,6 Cyl 3.5L,10,1,,6100276,,discontinued,,,1.0 x 0.4 x 0.4 inches,0.90 Pounds,/parts/mopar-bolt-hex-head~6102001.html
11,6502916,SCREW Hex Head M12x1.5x215,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,21.05,14.5,8.9 x 0.8 x 0.8 inches,0.90 Pounds,/parts/mopar-screw-hex-head-lock~6502916.html
13,6503435,WASHER Plain M13x31.00x5.71,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,8.15,5.59,1.2 x 1.3 x 0.2 inches,0.50 Pounds,/parts/mopar-washer-flat~6503435.html
