ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5281090,FILTER Engine Oil,,2001-2002,Base,6 Cyl 3.5L,,,5281090AB,,,available,11.15,7.75,4.1 x 4.0 x 4.2 inches,1.30 Pounds,/parts/mopar-filter-engine-oil~5281090.html
1,2AML00090A,FILTER Engine Oil,,2001,27; Base,6 Cyl 3.5L,,,1BP00174AA,,Magneti Marelli,available,5.85,4.08,4.0 x 4.0 x 3.6 inches,1.20 Pounds,/parts/mopar-filter-engine-oil~2aml00090a.html
1,5281090BA,FILTER Engine Oil,,2001-2002,Base,6 Cyl 3.5L,,,5281090BB,,BULK PACK (12),available,6.95,4.83,3.9 x 4.0 x 4.0 inches,1.30 Pounds,/parts/mopar-filter-engine-oil~5281090ba.html
1,FE00292,FILTER Engine Oil,,2001-2002,Base,6 Cyl 3.5L,,,,,Canadian Aftermarket Part,discontinued,,,3.9 x 4.0 x 3.9 inches,0.80 Pounds,/parts/mopar-filter-engine-oil~fe00292.html
2,53007563,CONNECTOR Oil Filter,,2001-2002,Base,6 Cyl 3.5L,,,53007563AB,,,available,17,11.77,1.9 x 3.1 x 4.0 inches,0.50 Pounds,/parts/mopar-connector-oil-filter~53007563.html
3,4897171AA,ROTOR SET Oil Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,,/parts/mopar-rotor-oil-pump~4897171aa.html
4,4792123,GASKET Oil Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,22.75,17.88,15.8 x 10.2 x 0.5 inches,1.20 Pounds,/parts/mopar-gasket-oil-pump~4792123.html
5,6505388AA,SCREW Flange Head M6x1x18,,2001-2002,Base,6 Cyl 3.5L,5,1,,,,available,2.7,1.86,0.7 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-bolt-torx~6505388aa.html
6,4663844,PUMP Engine Oil,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.2 x 12.5 x 5.3 inches,7.00 Pounds,/parts/mopar-pump-engine-oil~4663844.html
7,4792123,GASKET Oil Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,22.75,17.88,15.8 x 10.2 x 0.5 inches,1.20 Pounds,/parts/mopar-gasket-oil-pump~4792123.html
8,2843208,PLUNGER Oil Pressure Relief Valve,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,19.4,13.4,2.0 x 1.0 x 0.9 inches,1.10 Pounds,/parts/mopar-plunger-oil-pressure-relief-valve~2843208.html
