ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4815638AB,FLANGE Flexplate To Engine Output Shaft,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,11.5 x 3.2 x 11.8 inches,1.80 Pounds,/parts/mopar-flange-flexplate-to-engine-output~4815638ab.html
2,6101864,SCREW M10x1.5x35,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,available,3.2,2.16,0.1 x 0.1 x 0.1 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6101864.html
3,4815706,SHAFT Output,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.3 x 3.1 x 3.2 inches,3.40 Pounds,/parts/mopar-shaft-output~4815706.html
4,4786948AB,HOUSING Flywheel,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,15.5 x 15.5 x 8.5 inches,13.50 Pounds,/parts/mopar-housing-flywheel~4786948ab.html
5,4539879,BEARING Differential,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.6 x 3.4 x 1.1 inches,1.00 Pounds,/parts/mopar-bearing-differential~4539879.html
6,6502482,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-ring~6502482.html
7,6035361,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,2.5 x 2.3 x 0.1 inches,0.40 Pounds,/parts/mopar-ring~6035361.html
8,4815639,FLANGE Output,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.4 x 4.1 x 4.2 inches,1.60 Pounds,/parts/mopar-flange-output~4815639.html
9,6028041,NUT Pinion Yoke,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,,/parts/mopar-nut-yoke~6028041.html
10,2070117,WASHER Pinion Yoke,,2001-2002,Base,6 Cyl 3.5L,,,,,,unavailable,2.25,1.57,1.6 x 1.6 x 0.2 inches,0.50 Pounds,/parts/mopar-washer-pinion-yoke~2070117.html
11,4815221AB,COVER Flywheel Housing,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,9.27,7.28,,0.90 Pounds,/parts/mopar-cover-flywheel-housing~4815221ab.html
12,6100264,BOLT AND CONED WASHER Hex Head M6x14x12.5,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,4.7,3.2,0.7 x 0.4 x 0.4 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6100264.html
13,6101503,SCREW AND WASHER Hex Head M10x1.5x25,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,5.4,3.67,1.5 x 1.0 x 1.0 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6101503.html
14,6504619,BOLT Hex Head M10x1.5x20,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,1.0 x 0.8 x 0.7 inches,0.70 Pounds,/parts/mopar-bolt-hex-head~6504619.html
15,4531484,SHIELD Starter,,,,,,,,,,discontinued,,,,,
16,4736179AC,PLATE Torque Converter Drive,,2001,Base,6 Cyl 3.5L,,,,,w/Ring Gear -Att to Engine,discontinued,,,14.3 x 14.3 x 3.3 inches,5.70 Pounds,/parts/mopar-flexplate-torque-converter-drive~4736179ac.html
16,4815203AB,PLATE Torque Converter Drive,,2001-2002,Base,6 Cyl 3.5L,,,,,Att to Torque Converter,discontinued,,,13.5 x 12.6 x 5.7 inches,3.40 Pounds,/parts/mopar-flexplate-torque-converter-drive~4815203ab.html
17,4471933,PLATE Drive Plate Backing,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.3 x 3.3 x 0.5 inches,0.50 Pounds,/parts/mopar-plate-flexplate-or-flywheel-backi~4471933.html
18,6503465,BOLT Drive Plate and Flywheel,,2001-2002,Base,6 Cyl 3.5L,8,1,,,,available,8.25,5.65,0.9 x 0.9 x 1.3 inches,0.50 Pounds,/parts/mopar-bolt-hex-head-lock~6503465.html
19,4815613AB,STRAP Ground,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.3 x 0.8 x 0.3 inches,0.60 Pounds,/parts/mopar-strap-ground~4815613ab.html
