ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68210403AA,ADJUSTER Manual Seat,,,,,,,LeftLeft [XSQ],available,2880,1932.3,/parts/mopar-adjuster-manual-seat~68210403aa.html
2,5NJ23DX9AA,SHIELD Recliner,,,,,,,"Left Outboard [-V5]Left Outboard [-V5], [XSQ]Left Outboard [-X9]Left Outboard [-X9], [XSQ]Left Outboard [-XR]Left Outboard [-XR], [XSQ]Left Outboard [-XY]Left Outboard [-XY], [XSQ]...View More",available,27.75,24.23,/parts/mopar-shield-recliner~5nj23dx9aa.html
2,5NJ24DX9AA,SHIELD Recliner,,,,,,,"Right Inboard [-V5]Right Inboard [-V5], [XSQ]Right Inboard [-VX]Right Inboard [-VX], [XSQ]Right Inboard [-X6]Right Inboard [-X6], [XSQ]Right Inboard [-X9]Right Inboard [-X9], [XSQ]Right Inboard [-XR]Right Inboard [-XR], [XSQ]Right Inboard [-XY]Right Inboard [-XY], [XSQ]...View More",available,33.7,23.53,/parts/mopar-shield-recliner~5nj24dx9aa.html
2,5NJ25DX9AA,SHIELD Recliner,,,,,,,"Left Inboard [-V5]Left Inboard [-V5], [XSQ]Left Inboard [-X9]Left Inboard [-X9], [XSQ]Left Inboard [-XR]Left Inboard [-XR], [XSQ]Left Inboard [-XY]Left Inboard [-XY], [XSQ]...View More",available,27.75,24.23,/parts/mopar-shield-recliner~5nj25dx9aa.html
3,5NJ19DX9AA,HANDLE Recliner,,,,,,,"Left [-V5]Left [-V5], [XSQ]Left [-X9]Left [-X9], [XSQ]Left [-XR]Left [-XR], [XSQ]Left [-XY]Left [-XY], [XSQ]...View More",available,37,25.86,/parts/mopar-handle-recliner~5nj19dx9aa.html
4,5NJ21DX9AA,HANDLE Seat Adjuster,,,,,,,"Left [-V5]Left [-V5], [XSQ]Left [-X9]Left [-X9], [XSQ]Left [-XR]Left [-XR], [XSQ]Left [-XY]Left [-XY], [XSQ]...View More",available,84.65,69.36,/parts/mopar-handle-seat-adjuster~5nj21dx9aa.html
5,5NJ27DX9AA,SHIELD Seat,,,,,,,"Left Outboard [-V5]Left Outboard [-V5], [XSQ]Left Outboard [-X9]Left Outboard [-X9], [XSQ]Left Outboard [-XR]Left Outboard [-XR], [XSQ]Left Outboard [-XY]Left Outboard [-XY], [XSQ]...View More",available,38,25.63,/parts/mopar-shield-seat~5nj27dx9aa.html
5,5NJ28DX9AA,SHIELD Seat,,,,,,,"Right Inboard [-V5]Right Inboard [-V5], [XSQ]Right Inboard [-VX]Right Inboard [-VX], [XSQ]Right Inboard [-X6]Right Inboard [-X6], [XSQ]Right Inboard [-X9]Right Inboard [-X9], [XSQ]Right Inboard [-XR]Right Inboard [-XR], [XSQ]Right Inboard [-XY]Right Inboard [-XY], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj28dx9aa.html
5,5NJ29DX9AA,SHIELD Seat,,,,,,,"Left Inboard [-V5]Left Inboard [-V5], [XSQ]Left Inboard [-X9]Left Inboard [-X9], [XSQ]Left Inboard [-XR]Left Inboard [-XR], [XSQ]Left Inboard [-XY]Left Inboard [-XY], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj29dx9aa.html
6,68385587AA,SCREW Seat,,,,,,,,discontinued,,,/parts/mopar-screw-seat~68385587aa.html
7,68213343AA,TOWEL BAR Seat Adjuster Handle,,,,,,,,available,70,48.93,/parts/mopar-bar-seat-adjuster-handle~68213343aa.html
8,68210410AA,RISER Seat,,,,,,,RightRight [XSQ],available,451,376.87,/parts/mopar-riser-seat~68210410aa.html
,68210413AA,CLIP Seat Side Shield Mounting,,,,6,1,,,available,9.9,6.35,/parts/mopar-clip-seat~68210413aa.html
,68210415AA,NUT Seat Bladder Gauge Attaching,,,,2,1,,,available,8.25,5.77,/parts/mopar-nut-seat~68210415aa.html
,6511334AA,SCREW AND WASHER Hex Head M10x1.5x40 Seat Mounting,,,,2,1,,,available,4.5,3.09,/parts/mopar-screw-hex-head~6511334aa.html
