ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,1WQ64LR9AB,GRILLE Defroster,,,,,,1WQ64LR9AC,"[-R9], [RC5] Or [RCA] Or [RC8], [ASV]",available,407,272.06,/parts/mopar-grille-defroster~1wq64lr9ab.html
1,1WQ64LV5AB,GRILLE Defroster,,,,,,1WQ64LV5AC,"[-VV], [RC5] Or [RCA] Or [RC8], [ASV]",available,249,167.63,/parts/mopar-grille-defroster~1wq64lv5ab.html
2,68203408AA,DUCT Air Distribution,,,,,,,,available,113,76.28,/parts/mopar-duct-air-distribution~68203408aa.html
3,68207010AA,CARRIER Instrument Panel,,,,,,,,available,285,186.12,/parts/mopar-carrier-instrument-panel~68207010aa.html
4,5NK50DX9AA,OUTLET Air Conditioning & Heater,,,,4,1,,"[-V5], [JAA], [AXV], [QBD][-V5], [JAA], [AXV], [QX8][-X9], [JAA][-XY], [JAA], [AXV], [QY5]...View More",available,474,391.37,/parts/mopar-outlet-air-conditioning-heater~5nk50dx9aa.html
4,5NK50LR9AA,OUTLET Air Conditioning & Heater,,,,4,1,,"[-R9], [JAC], [ARZ], [PHL][-R9], [JAC], [ARZ], [PKC][-X6], [JAA], [MS7][-X6], [JAA], [MS7], [ARZ], [PKC][-X6], [JAB]...View More",available,527,347.6,/parts/mopar-outlet-air-conditioning-heater~5nk50lr9aa.html
4,5NK50LR9AA,OUTLET Air Conditioning & Heater,,,,,,,"[-R9], [JAC][-X6], [JAB]",available,527,347.6,/parts/mopar-outlet-air-conditioning-heater~5nk50lr9aa.html
4,5NK50LS5AA,OUTLET Air Conditioning & Heater,,,,4,1,,"[-X9], [JAB][-X9], [JAB], [XSQ][-X9], [JAP][-XR], [JAB][-XR], [JAB], [XSQ][-XR], [JAP]...View More",available,770,506,/parts/mopar-outlet-air-conditioning-heater~5nk50ls5aa.html
4,5NK50LV5AA,OUTLET Air Conditioning & Heater,,,,,,,"[-VV], [JAC][-VX], [JAB]",available,527,347.6,/parts/mopar-outlet-air-conditioning-heater~5nk50lv5aa.html
4,5NK50LV5AA,OUTLET Air Conditioning & Heater,,,,4,1,,"[-VV], [JAC], [ARZ], [PHL][-VV], [JAC], [ARZ], [PKC][-VX], [JAA], [MS7][-VX], [JAA], [MS7], [ARZ], [PKC][-VX], [JAB]...View More",available,527,347.6,/parts/mopar-outlet-air-conditioning-heater~5nk50lv5aa.html
4,5NK50SZ6AA,OUTLET Air Conditioning & Heater,,,,,,,"[-X9][-X9], [JAB][-X9], [JAB], [AZA] And/Or [MTR]...View More",available,589,388.3,/parts/mopar-outlet-air-conditioning-heater~5nk50sz6aa.html
