ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5290044AB,HOSE AND TUBE ASSEMBLY Brake Right Front,,"2013-2016, 2008-2010","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,5290044AC,,,available,65.55,43.12,9.1 x 7.0 x 2.1 inches,1.00 Pounds,/parts/mopar-tube-brake~5290044ab.html
3,6505727AA,BOLT AND CONED WASHER Hex Head M8X1.25X25.00,,"2017, 2013-2014","SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,2,1,6505622AA,,,available,5.5,3.73,0.9 x 1.0 x 1.8 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6505727aa.html
4,6502136,BOLT Hex Flange Head M10x1.50x55,,"2013-2017, 2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,14.25,9.96,2.5 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-bolt-hex-flange-head~6502136.html
5,6502114,GASKET Brake Hose To Caliper,,"2013-2017, 1992-2005","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",8,1,,,,available,9.2,6.68,0.3 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-gasket-brake-hose-to-caliper~6502114.html
6,6510161AA,BOLT Banjo,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,4,1,,,,available,5.45,3.79,0.7 x 0.7 x 1.3 inches,0.40 Pounds,/parts/mopar-bolt-banjo~6510161aa.html
7,5181742AC,TUBE Brake,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5181742AE,,,available,138,91.8,48.5 x 6.2 x 5.3 inches,0.50 Pounds,/parts/mopar-line-brake~5181742ac.html
8,6508720AA,CLIP Brake Tube,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,3,1,,68496322AA,,discontinued,,,2.5 x 0.5 x 0.5 inches,0.50 Pounds,/parts/mopar-clip-brake-tube~6508720aa.html
9,6034355,SCREW Hex Flange Head .25-14x.875,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,6032824,,available,5.85,4.02,1.5 x 1.0 x 0.5 inches,0.60 Pounds,/parts/mopar-screw-hex-flange-head~6034355.html
11,68155833AB,HYDRAULIC CONTROL UNIT Anti-Lock Brake System,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,,68155833AA,,available,575,491.34,7.1 x 6.9 x 6.0 inches,5.70 Pounds,/parts/mopar-modulator-anti-lock-brake-system~68155833ab.html
12,68155834AB,MODULE Anti-Lock Brake System,,,,,,,,,,discontinued,,,,,
