ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5019843AA,SEAL Drive Pinion,,,,,,,,discontinued,,,/parts/mopar-seal-drive-pinion~5019843aa.html
2,4626710,PLUG Differential Housing,,,,,,68401316AB,,available,13.5,9.26,/parts/mopar-plug-differential-housing~4626710.html
3,4626696,SEAL Axle Drive Shaft,,,,2,1,,,available,35.05,24.35,/parts/mopar-seal-axle-drive-shaft~4626696.html
5,6100520,NUT Hex Flange Head Locking M14x2,,,,2,1,,,available,13.2,9.15,/parts/mopar-nut-hex-flange-head-locking~6100520.html
6,5012937AA,COVER Differential,,,,,,,,discontinued,,,/parts/mopar-cover-differential~5012937aa.html
7,4626738AB,BUSHING Axle Mount,,,,2,1,,,discontinued,,,/parts/mopar-bushing-axle-mount~4626738ab.html
8,6506890AA,WASHER Flat,,,,2,1,,,available,2.85,2.45,/parts/mopar-washer-flat~6506890aa.html
9,6100468,BOLT Hex Head M16x95,,,,2,1,,,discontinued,,,/parts/mopar-screw-hex-head~6100468.html
10,6502578,BOLT AND WASHER Hex Head M14 x 2.00 x 200.00,,,,2,1,,,discontinued,,,/parts/mopar-screw-hex-head~6502578.html
11,6100520,NUT Hex Flange Head Locking M14x2,,,,2,1,,,available,13.2,9.15,/parts/mopar-nut-hex-flange-head-locking~6100520.html
12,4626709,BOLT Differential Cover,,,,9,1,,,available,4.25,3.67,/parts/mopar-boot-differential-cover~4626709.html
,4626707,RING Axle Shaft,,,,2,1,,,available,7.08,5.57,/parts/mopar-snap-ring-axle-shaft~4626707.html
