ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4848054,"HOUSING, Air Inlet, w/Clips",,,27,2,1,,,discontinued,,,/parts/mopar-housing-air-inlet~4848054.html
1,5245780,"HOUSING, Air Inlet, w/Clips",,,29,2,,,,discontinued,,,
2,5245312,"HOUSING, Air Outlet",,,,,,,,discontinued,,,/parts/mopar-housing-air-outlet~5245312.html
3,5245267,"TUBE, Air Cleaner to Throttle Body",,1992-95,,2,1,,,discontinued,,,/parts/mopar-tube-air-cleaner-to-t-body~5245267.html
3,5245778,"TUBE, Air Cleaner to Throttle Body",,1996,,2,1,,,discontinued,,,/parts/mopar-tube-air-cleaner-to-t-body~5245778.html
4,5245492,"SCREW, Air Cleaner to Shroud",,,,,,,,discontinued,,,/parts/mopar-screw-air-cleaner-cover~5245492.html
5,4848321,"HOSE, Crankcase Vent to Air Cleaner",,,29,,,,,discontinued,,,
5,5245288,"HOSE, Crankcase Vent to Air Cleaner",,,27,,,,,discontinued,,,/parts/mopar-tube-ccv-to-air-cleaner~5245288.html
6,6502018,"CLAMP, AIS Hose",,,,2,1,,,available,18.35,12.82,/parts/mopar-clamp-hose~6502018.html
7,4763805,"HOSE, Air Cleaner",,,29,,,,,discontinued,,,/parts/mopar-hose-a-i-s-supply~4763805.html
7,4763539,"HOSE, Air Cleaner",,,27,,,,After 2-10-94,discontinued,,,/parts/mopar-ais-supply-hose~4763539.html
7,5245454,"HOSE, Air Cleaner",,,27,,,,Up To 2-10-94,discontinued,,,
8,5245266,"ELEMENT, Crankcase Vent Filter",,,,,,,,discontinued,,,/parts/mopar-element-air-cleaner~5245266.html
9,5245265,"ELEMENT, Air Cleaner Filter",,,,2,,,,discontinued,,,
10,4848055,"SCREW, Air Cleaner to Radiator",,1996,27,2,1,,,discontinued,,,/parts/mopar-air-cleaner-screw~4848055.html
10,4848313,"SCREW, Air Cleaner to Radiator",,1996,29,2,1,,,discontinued,,,/parts/mopar-screw-air-cleaner~4848313.html
10,5245492,"SCREW, Air Cleaner to Radiator",,1992-95,,2,1,,,discontinued,,,/parts/mopar-screw-air-cleaner-cover~5245492.html
11,5245269,"RESONATOR, Air Cleaner, Export",,,,,,,,available,13.27,10.43,/parts/mopar-resonator-air-cleaner~5245269.html
12,4848239,"INSERT, Housing, Export",,,,,,,,discontinued,,,
13,5245455,"HOSE, Crankcase Vent to Air Cleaner",,,,,,,,discontinued,,,
