ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
2,5037156AB,COVER Cylinder Head,Right,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,5037156AD,,,discontinued,,,29.0 x 7.0 x 6.4 inches,0.80 Pounds,/parts/mopar-cover-cylinder-head~5037156ab.html
3,6035666,SCREW Hex Flange Head .25-20x1.00,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",16,1,154777,,,available,14.2,9.9,1.2 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-bolt~6035666.html
5,4648832AA,CAP Oil Filler,,2002-2004,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,5.3 x 3.4 x 3.3 inches,0.50 Pounds,/parts/mopar-cap-oil-filler~4648832aa.html
6,5037157AA,GASKET Valve Cover,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,5.9 x 5.2 x 1.6 inches,0.50 Pounds,/parts/mopar-gasket-valve-cover~5037157aa.html
7,5037064AC,HEAD Cylinder,,2003,SRT-10 Convertible,10 Cyl 8.3L,2,1,5037064AE,,,available,1155,781.96,27.9 x 10.1 x 8.9 inches,30.00 Pounds,/parts/mopar-head-cylinder~5037064ac.html
8,6035471,BOLT Cylinder Head,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",24,1,,,,available,19.9,13.86,4.2 x 0.7 x 0.7 inches,0.60 Pounds,/parts/mopar-screw-cylinder-head~6035471.html
9,6035666,SCREW Hex Flange Head .25-20x1.00,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",12,1,154777,,,available,14.2,9.9,1.2 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-bolt~6035666.html
10,6036066AA,STUD,,1998-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",6,1,,,,available,10.34,8.12,2.3 x 0.3 x 0.3 inches,0.60 Pounds,/parts/mopar-stud~6036066aa.html
11,4763749,GASKET Cylinder Head,,"2006, 1999-2003, 1992-1996","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,5037734AB,,,discontinued,,,19.2 x 8.8 x 0.5 inches,1.50 Pounds,/parts/mopar-gasket-cylinder-head~4763749.html
,5086534AA,"GASKET PACKAGE Engine Upper Note: Package Includes,Cylinder Head Gasket, Valve Cover Gasket, Intake & Exhaust Manifold Gasket, Throttle Body Gasket & Thermostat Gasket.",,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,30.6 x 14.6 x 1.3 inches,4.80 Pounds,/parts/mopar-gskt-pkg-engine-upper~5086534aa.html
,6036519AA,STUD Double Ended,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,8,1,,,,discontinued,,,2.1 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-stud-double-ended~6036519aa.html
