ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5037047AA,CAP Oil Pressure Relief Valve,,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,5037047AB,,discontinued,,,2.2 x 2.0 x 0.6 inches,0.50 Pounds,/parts/mopar-cap-oil-pressure-relief-valve~5037047aa.html
2,5037046AB,SPRING Oil Pressure Relief Valve,,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,unavailable,,,2.9 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-spring-oil-pressure-relief-valve~5037046ab.html
3,5037045AB,PLUNGER Oil Pressure Relief Valve,,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,5037045AC,,,discontinued,,,1.4 x 0.6 x 0.6 inches,0.60 Pounds,/parts/mopar-plunger-oil-pressure-relief-valve~5037045ab.html
4,5037036AC,COVER Timing Case,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,5037036AF,,,unavailable,866,739.86,19.7 x 19.3 x 8.4 inches,0.80 Pounds,/parts/mopar-cover-timing-case~5037036ac.html
5,5245525AC,ROTOR SET Oil Pump,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,5.4 x 4.7 x 3.2 inches,2.00 Pounds,/parts/mopar-rotor-oil-pump~5245525ac.html
6,5037048AB,COVER Engine Oil Pump,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,5.2 x 5.1 x 0.6 inches,1.40 Pounds,/parts/mopar-cover-engine-oil-pump~5037048ab.html
7,6034475,SCREW Torx Head .25-20x.75,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",7,1,,,,discontinued,,,0.5 x 0.4 x 0.4 inches,0.60 Pounds,/parts/mopar-bolt~6034475.html
8,5037214AC,INDICATOR Engine Oil Level,,,,,,,,,,discontinued,,,,,
9,5037215AC,TUBE Engine Oil Indicator,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,5037215AE,,,discontinued,,,16.4 x 2.6 x 2.3 inches,0.60 Pounds,/parts/mopar-tube-engine-oil-indicator~5037215ac.html
10,5037312AD,PICKUP Engine Oil,,2003,SRT-10 Convertible,10 Cyl 8.3L,,,5037312AE,,,available,54.6,37.92,15.3 x 5.9 x 3.7 inches,1.30 Pounds,/parts/mopar-tube-engine-oil~5037312ad.html
