ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4643509,"SUPPORT ASSEMBLY, Radiator",,,,,,,Dual Fan,discontinued,,,/parts/mopar-bracket-fan~4643509.html
1,4709103,"SUPPORT ASSEMBLY, Radiator",,,,,,,"SEAL, Radiator to Closure",discontinued,,,
1,4709352,"SUPPORT ASSEMBLY, Radiator",,,,,,,Single Fan,discontinued,,,
1,4709356,"SUPPORT ASSEMBLY, Radiator",,,,,,,"BRACKET, Support to Rail, Right",discontinued,,,/parts/mopar-bracket-bulkhead~4709356.html
1,4709357,"SUPPORT ASSEMBLY, Radiator",,,,,,,"BRACKET, Support to Rail, Left",discontinued,,,/parts/mopar-bracket-bulkhead~4709357.html
1,4709366,"SUPPORT ASSEMBLY, Radiator",,,,,,,"SHIM, Radiator Support, Lower",discontinued,,,
1,4741226,"SUPPORT ASSEMBLY, Radiator",,,,,,,"SHROUD, Radiator",discontinued,,,
2,4267020AB,RADIATOR,,,,,,4267020AD,Mopar Coolant 3 Year Formula 1 Gallon,discontinued,,,/parts/mopar-coolant-coolant~4267020ab.html
2,3781830,RADIATOR,,,,,,,"CAP, Radiator (ISOLATOR, Radiator)",discontinued,,,
2,4266328,RADIATOR,,,,2,,,"Upper (ISOLATOR, Radiator)",discontinued,,,
2,4855123AB,RADIATOR,,,,,,,Single Fan,discontinued,,,
2,5010701AA,RADIATOR,,,27,,,,Dual Fan 1992-93,discontinued,,,/parts/mopar-radiator-engine-cooling~5010701aa.html
2,52027502,RADIATOR,,,,2,1,,"Lower (ISOLATOR, Radiator)",discontinued,,,/parts/mopar-isolator-radiator~52027502.html
3,6100516,NUT,,,,2,1,,,available,,14.51,/parts/mopar-nut-hex-flange-lock~6100516.html
4,4401097,"BRACKET ASSEMBLY, Radiator",,,,2,,,,discontinued,,,
5,6031012,SCREW,,,,8,,,,discontinued,,,
6,6501067,RETAINER,,,,2,1,,,available,9.65,6.7,/parts/mopar-pin-push~6501067.html
7,4682529,"MODULE, Radiator Fan (also order 5083000AA - Connector)",,,,,,,,discontinued,,,/parts/mopar-module-radiator-fan~4682529.html
8,4401960,"FAN, 12"" Radiator",,,,,,,,discontinued,,,
9,4401959,"FAN, 11"" Radiator",,,,,,,,discontinued,,,
9,4723651,"FAN, 11"" Radiator",,,,,,,"FAN, 15"" Single",discontinued,,,
9,4723655,"FAN, 11"" Radiator",,,,,,,"RETAINER, 15"" Fan",discontinued,,,
10,4643786,"BAFFLE, Radiator Air, Lower",,,,,,,Dual Fan,available,109.84,86.32,/parts/mopar-baffle-rad-air-lower~4643786.html
10,4848198,"BAFFLE, Radiator Air, Lower",,,,2,1,,"BRACKET, Lower Baffle",discontinued,,,/parts/mopar-bracket-radiator~4848198.html
10,4848568,"BAFFLE, Radiator Air, Lower",,,,,,,"BAFFLE, Radiator Air, LowerSingle Fan",discontinued,,,
,5083000AA,"CONNECTOR PKG, Wiring, 3-WAY FEMALE SEALED, 1993-95",,,,,,,,discontinued,,,/parts/mopar-connector-3-way-female-sealed~5083000aa.html
,6500377,"CONNECTOR PKG, Wiring, 3-WAY FEMALE SEALED, 1993-95",,,,2,,,"Clip, Motor Att.",discontinued,,,
