ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68284745AA,PAN Trunk Primed,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,"68096338AE, 68096338AD, 68096338AA, 68096338AC, 68096338AB",,unavailable,2875,1943.6,73.8 x 53.0 x 33.3 inches,81.10 Pounds,/parts/mopar-pan-trunk-primed~68284745aa.html
2,6102132AA,SCREW Hex Head M6x1x20,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,5.5,3.73,1.1 x 0.9 x 0.6 inches,1.90 Pounds,/parts/mopar-screw-hex-head~6102132aa.html
3,6508010AA,WASHER Flat,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,2.4,1.63,,0.50 Pounds,/parts/mopar-washer-flat~6508010aa.html
4,6505652AA,SCREW Hex Head M8x1.25x30.00,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,2.8,1.1,1.7 x 1.1 x 1.1 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6505652aa.html
6,5029239AA,PANEL Fuel Access Trunk,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,23.05,19.69,11.3 x 11.3 x 3.5 inches,5.20 Pounds,/parts/mopar-panel-fuel-access~5029239aa.html
7,4708057,PLUG Trunk Seal,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,47.85,33.38,5.3 x 5.2 x 0.8 inches,0.60 Pounds,/parts/mopar-plug-trunk-seal~4708057.html
8,68260545AA,EXHAUSTER Quarter Panel,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,5058643AA,,available,16.7,11.65,7.0 x 6.1 x 1.9 inches,0.90 Pounds,/parts/mopar-exhauster-quarter-panel~68260545aa.html
9,68174036AB,SEAL Floor Pan,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,68174036AA,,available,15.8,13.46,12.6 x 8.1 x 2.1 inches,0.50 Pounds,/parts/mopar-seal-floor-pan~68174036ab.html
10,68258681AA,BAR Sport,,2016-2017,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,,,,available,795,523.6,49.0 x 17.2 x 18.0 inches,12.50 Pounds,/parts/mopar-bar-assy-sport~68258681aa.html
11,6034383,SCREW Pan Head .437-20x1.5,,"2014-2017, 2008-2010, 1997-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,10.15,7.05,1.8 x 0.8 x 0.8 inches,0.70 Pounds,/parts/mopar-screw-pan-head~6034383.html
12,6506890AA,WASHER Flat,,"2013-2017, 2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,2.85,2.45,1.1 x 1.1 x 0.1 inches,0.50 Pounds,/parts/mopar-washer-flat~6506890aa.html
13,6102122AA,BOLT AND WASHER Hex Head M10X1.50X100,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.5,5.18,4.3 x 0.7 x 0.7 inches,0.70 Pounds,/parts/mopar-bolt-hex-head~6102122aa.html
