ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68262523AB,COLUMN Steering,,,,,,68262523AC,,available,605,399.3,/parts/mopar-column-steering~68262523ab.html
2,5057521AD,LEVER Tilt Column Release,,,,,,,,available,52.05,36.17,/parts/mopar-lever-tilt-column-release~5057521ad.html
3,5057112AA,BOLT Steering Inner Pivot,,,,2,1,,,available,4.2,2.85,/parts/mopar-bolt-steering-inner-pivot~5057112aa.html
4,6506707AA,NUT AND WASHER Hex Lock Coned Washer M8x1.25,,,,2,1,,,available,4.9,3.32,/parts/mopar-nut-hex-lock-coned-washer~6506707aa.html
5,1WT40DX9AD,SHROUD Steering Column,,,,,,,,available,102,68.4,/parts/mopar-shroud-steering-column~1wt40dx9ad.html
6,1UL89DX9AC,SHROUD Steering Column,,,,,,,,available,99.6,67.16,/parts/mopar-shroud-steering-column~1ul89dx9ac.html
7,6036381AA,SCREW AND WASHER Pan Head .164-18X1.250,,,,2,1,,,available,5.05,3.44,/parts/mopar-screw-pan-head~6036381aa.html
8,6036264AA,SCREW Tapping Pan Head .164-32X0.50,,,,,,,,available,2.65,1.81,/parts/mopar-screw-tapping-pan-head~6036264aa.html
9,68183977AB,BRACKET Steering Column,,,,,,,,available,112,75.8,/parts/mopar-bracket-steering-column~68183977ab.html
10,68183974AB,BRACKET Steering Column,,,,,,,,available,43.3,30.17,/parts/mopar-bracket-steering-column~68183974ab.html
11,5290070AF,SHAFT Steering column intermediate,,,,,,,,available,246,201.91,/parts/mopar-shaft-steering-column-intermediat~5290070af.html
12,6504926AA,SCREW Hex Flange Head M10x1.5x40,,,,,,,,available,5.15,3.5,/parts/mopar-screw-hex-flange-head~6504926aa.html
13,5290187AA,BEARING Steering Column Shaft,,,,,,,,available,41.05,34.37,/parts/mopar-bearing-steering-column-shaft~5290187aa.html
14,6102204AA,SCREW AND WASHER Hex Head M6X1.00X20.00,,,,2,1,,,available,8.75,7.57,/parts/mopar-screw-hex-head~6102204aa.html
15,4865588AC,SHAFT Steering column intermediate,,,,,,,,discontinued,,,/parts/mopar-shaft-steering-column-intermediat~4865588ac.html
