ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5030970AB,RESERVOIR Power Steering Fluid,,,,,,,,available,56.1,39.62,/parts/mopar-reservoir-power-steering-fluid~5030970ab.html
2,52128513AA,CAP Power Steering Reservoir,,,,,,,,available,29.35,20.33,/parts/mopar-cap-power-steering-reservoir~52128513aa.html
3,6101982,SCREW AND WASHER Hex Head M8x1.25x30 Reservoir to Bracket,,,,,,,,available,23.6,16.48,/parts/mopar-screw-hex-head~6101982.html
4,6101630,SCREW AND WASHER Hex Head M6X1.00X30.00,,,,2,1,,,available,1.9,1.28,/parts/mopar-screw-hex-head~6101630.html
5,68004353AC,BRACKET Power Steering Reservoir,,,,,,,,discontinued,,,/parts/mopar-bracket-power-steering-reservoir~68004353ac.html
