ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5029102AE,FENDER Front,Right,,,,,5029102AF,,available,1750,1463.35,/parts/mopar-fender-front~5029102ae.html
2,6507167AA,SCREW [M5x0.8x28.0],,,,2,1,,,available,11,7.63,/parts/mopar-screw-hex-head~6507167aa.html
3,6035625,SCREW [.190-16x.750],,,,2,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
5,6504118,U-NUT M6 x 1.00 M6x1.00,,,,8,1,,,available,14.4,10.02,/parts/mopar-nut-m6-x-1-00~6504118.html
6,6036547AA,SCREW [.164-18x.780],,,,2,1,,,available,1.45,0.99,/parts/mopar-screw-hex-head~6036547aa.html
8,5029277AC,GRILLE Fender,Left,,,,,,,discontinued,,,/parts/mopar-grille-fender~5029277ac.html
9,6507167AA,SCREW,,,,16,1,,,available,11,7.63,/parts/mopar-screw-hex-head~6507167aa.html
12,5029245AA,COVER Hinge,Left,,,,,,,available,324,266.21,/parts/mopar-panel-hinge~5029245aa.html
14,6034645,RIVET .25 Grip-.06-.25,,,,4,1,,,available,12.7,8.8,/parts/mopar-retainer~6034645.html
16,4865637AG,SUPPORT Fender,Left,,,,,4865637AI,,available,1380,1169.55,/parts/mopar-support-fender~4865637ag.html
19,6101809,NUT AND WASHER Hex M8x1.25,,,,4,1,,,available,7.95,5.53,/parts/mopar-nut-hex~6101809.html
20,4865637AG,SUPPORT Fender,Left,,,,,4865637AI,,available,1380,1169.55,/parts/mopar-support-fender~4865637ag.html
21,4865830AB,BRACKET Sill To Fender,,,,2,1,4865830AC,,available,1130,936.77,/parts/mopar-bracket-sill-to-fender~4865830ab.html
22,6036548AA,SCREW Tapping Pan Head .190-24x.375,,,,,,,,available,5.25,3.61,/parts/mopar-screw-tapping-pan-head~6036548aa.html
23,1BQ67FCVAC,FRAME Windshield,,,29,,,1BQ67TZZAE,[CV],available,4290,3632.95,/parts/mopar-frame-windshield~1bq67fcvac.html
23,1BQ67GBCAC,FRAME Windshield,,,29,,,1BQ67TZZAE,[BC],available,4290,3632.95,/parts/mopar-frame-windshield~1bq67gbcac.html
23,1BQ67GGSAC,FRAME Windshield,,,29,,,1BQ67TZZAE,[GS],available,4290,3632.95,/parts/mopar-frame-windshield~1bq67ggsac.html
23,1BQ67GK3AC,FRAME Windshield,,,29,,,1BQ67TZZAE,[K3],available,4290,3632.95,/parts/mopar-frame-windshield~1bq67gk3ac.html
23,1BQ67TZZAC,FRAME Windshield,,,29,,,1BQ67TZZAE,[BE][RN][X3],available,4290,3632.95,/parts/mopar-frame-windshield~1bq67tzzac.html
23,TP57RXFAE,FRAME Windshield,,,27,,,,,discontinued,,,/parts/mopar-frame-windshield~tp57rxfae.html
,5029830AA,BRACKET Grille,,,,2,1,,,discontinued,,,/parts/mopar-bracket-grille~5029830aa.html
,5029490AA,SHIM,Right,,,,,,,discontinued,,,/parts/mopar-shim~5029490aa.html
,5290513AA,SHIM Fender,Left,,,,,,,discontinued,,,/parts/mopar-shim-fender~5290513aa.html
,6507769AA,STUD 1 End M5x0.80x20.00,,,,2,1,,,available,6.25,5.24,/parts/mopar-stud-1-end~6507769aa.html
