ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4763322AB,HOOD,,1998,29; GTS Coupe,10 Cyl 8.0L,,,,,Domestic and Canada,discontinued,,,,269.20 Pounds,/parts/mopar-hood~4763322ab.html
1,4848429,HOOD,,1997-1998,27; RT/10 Convertible,10 Cyl 8.0L,,,,,Domestic and Canada Without Louvers,discontinued,,,,265.00 Pounds,/parts/mopar-hood~4848429.html
2,6003351,RETAINER Hood Insulation .415x.690,,1993-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,23,1,,,,available,9,6.23,1.6 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-fastener-hood-insulation~6003351.html
3,4848024AC,SHIELD Heat,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,4848024AD,,,discontinued,,,76.3 x 55.1 x 7.4 inches,16.40 Pounds,/parts/mopar-shield-heat~4848024ac.html
6,4848025AB,SHIELD Heat,,1997-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,available,16.1,12.65,27.3 x 18.3 x 3.1 inches,2.20 Pounds,/parts/mopar-shield-heat~4848025ab.html
7,4708281,BUMPER Deck Lid,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,,,,discontinued,,,2.1 x 1.3 x 1.3 inches,0.40 Pounds,/parts/mopar-stop-bmpr-deck-lid~4708281.html
8,6100591,BOLT AND CONED WASHER Hex Head M8x25x24,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,6,1,,,,discontinued,,,,,/parts/mopar-screw-hex-head~6100591.html
9,4848639AB,HINGE Hood,,1998-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,45.9 x 15.6 x 12.1 inches,13.20 Pounds,/parts/mopar-hinge-hood~4848639ab.html
11,6100583,BOLT AND CONED WASHER Hex Head M8x25x20,,"2008-2010, 1993-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,,14.51,1.2 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6100583.html
12,4708439,LATCH Hood,,1993-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,2,1,4708439AB,,,discontinued,,,4.2 x 3.0 x 1.1 inches,0.60 Pounds,/parts/mopar-latch-hood~4708439.html
