ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5035352AD,MODULE Engine Controller,,,29,,,,"[NA1], [NBE], [ABD]",discontinued,,,
2,5181368AB,COVER Module,,,,,,,,available,11.05,8.91,/parts/mopar-cover-module~5181368ab.html
3,6509674AA,BOLT Hex Flange Head M5X0.8X55.00,,,,3,1,,,available,2.25,1.51,/parts/mopar-screw-hex-flange-head~6509674aa.html
4,5043011AD,MODULE A/C And Heater,,,,,,,,available,160,106.59,/parts/mopar-control-a-c-and-heater~5043011ad.html
