ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68238625AB,RADIO MULTI Media,,,,,,68238625AH,"[X81], [RA4]",discontinued,,,/parts/mopar-radio-multi-media~68238625ab.html
1,68238626AB,RADIO MULTI Media,,,,,,,"[X81], [RA4], [RSD]",discontinued,,,/parts/mopar-multi-media~68238626ab.html
2,6101946,SCREW Tapping Hex Head M4.2X1.70X20.00,,,,4,1,,,available,2.3,1.34,/parts/mopar-screw-tapping-hex-head~6101946.html
3,68223408AC,CENTER STACK Upper,,,,,,68223408AH,"[SDV] OR [SDY], [X81], [JBK]",available,910,775.2,/parts/mopar-stack~68223408ac.html
3,68223409AC,CENTER STACK Upper,,,,,,68223409AD,"[X81], [SDY], [JBD]",available,1115,607.01,/parts/mopar-stack~68223409ac.html
