ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,RL037711AG,HEAD Cylinder With Valves/Valvetrain,,,,2,1,5037711AG,Complete New Part For Core Return,available,1875,1271.25,/parts/mopar-head-cylinder~rl037711ag.html
2,6510385AA,BOLT Hex Flange Head M11x1.50x110.00,,,,24,1,,,available,12.05,10.14,/parts/mopar-bolt-hex-flange-head~6510385aa.html
3,6509081AA,BOLT Hex Head Locking M6x1.00x30.00,,,,16,1,,,available,3.45,2.62,/parts/mopar-bolt-hex-head-locking~6509081aa.html
4,53010515AA,LOCK Valve Spring Retainer,,,,40,1,,,available,4.7,3.2,/parts/mopar-retainer-valve-spring-retainer~53010515aa.html
5,53021676AB,RETAINER Valve Spring,,,,20,1,,,available,6.5,4.49,/parts/mopar-retainer-valve-spring~53021676ab.html
6,5038762AA,SPRING Valve,,,,20,1,,,available,15.05,10.43,/parts/mopar-spring-valve~5038762aa.html
7,5037847AA,SEAL Valve Guide,,,,20,1,,,available,15.55,10.72,/parts/mopar-seal-valve-guide~5037847aa.html
9,5037719AC,VALVE Exhaust Standard,,,,10,1,,,available,81.95,66.66,/parts/mopar-valve-exhaust~5037719ac.html
10,5037718AA,VALVE Intake Standard,,,,10,1,,,available,139,65.34,/parts/mopar-valve-intake~5037718aa.html
11,5045440AA,GASKET Cylinder Head,,,,,,,Right Side,available,155,121.5,/parts/mopar-gasket-cylinder-head~5045440aa.html
