ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4708349,"DUCT, Filter to Baffle",,1994,,,,,,discontinued,,,/parts/mopar-shield-air-filter-to-baffle~4708349.html
1,4709361,"DUCT, Filter to Baffle",,1995-96,,,,,,discontinued,,,/parts/mopar-duct-air-filter-to-baffle~4709361.html
2,6100545,RETAINER,,,,2,1,,"1996, Screw and Washer",discontinued,,,/parts/mopar-screw-hex-head~6100545.html
3,6502689,RIVET,,,,2,1,,,discontinued,,,/parts/mopar-rivet~6502689.html
4,4709403,"BAFFLE, Upper Air",,,,,,,1994-95-96,discontinued,,,
5,6031321,RETAINER,,,,4,1,,,discontinued,,,/parts/mopar-pin-retainer~6031321.html
