ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
3,5166381AC,BLOCK SHORT,,,,,,5183854AA,,discontinued,,,/parts/mopar-block-short~5166381ac.html
4,J4005149,DOWEL Locator,,,,4,1,,,available,15.7,10.83,/parts/mopar-pin~j4005149.html
5,5245055,DOWEL Front Cover,,,,2,1,,,available,,14.51,/parts/mopar-dowel-pin~5245055.html
6,5245058,DOWEL Rear Oil Seal Retainer,,,,4,1,,,discontinued,,,/parts/mopar-dowel-pin~5245058.html
7,6034804,PLUG Core 1.39 Diameter,,,,,,6034804AB,,available,6.8,4.6,/parts/mopar-washer-cup~6034804.html
8,4663941AB,PLUG Core 1.00 Diameter,,,,,,,,available,7.05,4.78,/parts/mopar-plug-core~4663941ab.html
9,6036543AA,PLUG Pipe [.125-27x.310],,,,,,,,available,3.4,2.27,/parts/mopar-plug-pipe~6036543aa.html
10,6036308AA,PLUG [.375-18x.475],,,,10,1,,,available,4.7,3.2,/parts/mopar-plug-pipe~6036308aa.html
11,4429678,PIN Dowel Clutch Housing To Block,,,,2,1,,,available,50.95,35.42,/parts/mopar-dowel-pin~4429678.html
,R8236661AA,ENGINE Long Block,,,,,,,,discontinued,,,/parts/mopar-engine-long-block~r8236661aa.html
,5086535AE,"GASKET PACKAGE Engine Lower Includes, Rear Main Seal, Rear Main Seal Retainer Gasket, Front Timing Cover Gasket, Front Crankshaft Seal, Oil Pan Gasket, Oil Cooler Gasket, Water Pump Gasket",,,,,,68026796AA,,available,180,146.64,/parts/mopar-gskt-pkg-engine-lower~5086535ae.html
