ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5038031AA,CARTRIDGE Oil Pressure Relief Valve,,,,,,,,discontinued,,,/parts/mopar-pump-oil-pressure-relief-valve~5038031aa.html
2,5037036AJ,COVER Timing Case,,,,,,5037036AM,,discontinued,,,/parts/mopar-cover-timing-case~5037036aj.html
3,5245525AC,ROTOR SET Oil Pump,,,,,,,,discontinued,,,/parts/mopar-rotor-oil-pump~5245525ac.html
4,5037048AE,COVER Engine Oil Pump,,,,,,5037048AC,,available,144,97.29,/parts/mopar-cover-engine-oil-pump~5037048ae.html
5,6034475,SCREW Torx Head .25-20x.75,,,,8,1,,,discontinued,,,/parts/mopar-bolt~6034475.html
6,5037214AE,INDICATOR Engine Oil Level,,,,,,,,discontinued,,,/parts/mopar-indicator-engine-oil-level~5037214ae.html
7,5037215AE,TUBE Engine Oil Indicator,,,,,,,,discontinued,,,/parts/mopar-tube-engine-oil-indicator~5037215ae.html
8,5037312AE,PICKUP Engine Oil,,,,,,,,discontinued,,,/parts/mopar-tube-engine-oil~5037312ae.html
9,6035666,SCREW Hex Flange Head .25-20x1.00,,,,,,154777,,available,14.2,9.9,/parts/mopar-bolt~6035666.html
10,152472,NUT Hex Flange Lock .312-18,,,,,,,,available,9.2,6.41,/parts/mopar-nut-hex-flange-lock~152472.html
11,6032920,SEAL Oil Pick Up Tube,,,,,,,,available,10.85,7.51,/parts/mopar-seal-oil-pick-up-tube~6032920.html
12,5037836AA,FILTER Engine Oil,,,,,,5037836AB,,available,26,17.03,/parts/mopar-filter-engine-oil~5037836aa.html
13,4104511,ADAPTER Oil Filter,,,,,,,,available,16.3,11.24,/parts/mopar-adapter-oil-filter~4104511.html
14,5037316AC,CONNECTOR Engine Oil Cooler,,,,2,1,5037316AD,,available,16.35,11.3,/parts/mopar-connector-male~5037316ac.html
15,5037163AD,GASKET Oil Pan,,,,,,5037163AF,,available,88.45,59.51,/parts/mopar-gasket-oil-pan~5037163ad.html
16,5037159AI,PAN Engine Oil,,,,,,,,discontinued,,,/parts/mopar-pan-engine-oil~5037159ai.html
17,154934AA,SCREW AND WASHER,,,,5,1,,,discontinued,,,/parts/mopar-bolt~154934aa.html
18,6507741AA,PLUG Oil Drain,,,,,,,,available,15.85,11.07,/parts/mopar-bolt-oil-drain~6507741aa.html
19,5037158AD,TRAY Windage,,,,,,,,discontinued,,,/parts/mopar-tray-windage~5037158ad.html
20,152472,NUT Hex Flange Lock .312-18,,,,6,1,,,available,9.2,6.41,/parts/mopar-nut-hex-flange-lock~152472.html
21,154777,SCREW AND WASHER Hex Head .25-20x1.00,,,,10,1,,,available,14.2,7.13,/parts/mopar-bolt~154777.html
