ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5037241AA,ROCKER ARM AND PIVOT Valve Includes Pedestal,,,,10,1,5037241AB,,discontinued,,,/parts/mopar-arm-valve~5037241aa.html
2,6036425AA,SCREW,,,,20,1,,,discontinued,,,/parts/mopar-screw~6036425aa.html
3,33003521,LOCK Valve Spring Retainer,,,,40,1,,,available,3.45,2.33,/parts/mopar-retainer-valve-spring-retainer~33003521.html
4,5037754AA,RETAINER Valve Spring,,,,20,1,,,available,6.85,2.56,/parts/mopar-retainer-valve-spring~5037754aa.html
5,5004032AC,SPRING Valve,,,,20,1,,,discontinued,,,/parts/mopar-spring-valve~5004032ac.html
6,5004031AB,SEAT Valve Spring,,,,20,1,,,discontinued,,,/parts/mopar-seat-valve-spring~5004031ab.html
7,53009886,SEAL Valve Guide,,,,10,1,,,available,8.95,6.17,/parts/mopar-seal-valve-guide~53009886.html
8,53009887,SEAL Valve Guide,,,,10,8,,,available,15.65,10.83,/parts/mopar-seal-valve-guide~53009887.html
9,5037232AB,VALVE Intake Standard,,,,10,1,,,discontinued,,,/parts/mopar-valve-intake~5037232ab.html
10,5037890AA,VALVE Exhaust Standard,,,,10,1,,,discontinued,,,/parts/mopar-valve-exhaust~5037890aa.html
11,141195,DOWEL .25x.62,,,,,,,,discontinued,,,/parts/mopar-dowel-pin~141195.html
12,5004042AA,TAPPET Hyd. Roller,,,,20,1,,,discontinued,,,/parts/mopar-tappet-hyd-roller~5004042aa.html
13,5037057AC,CAMSHAFT Engine,,,,,,,,discontinued,,,/parts/mopar-camshaft-engine~5037057ac.html
14,5093027AB,"CAMSHAFT Engine .002"" O/S Journal",,,,,,,,discontinued,,,/parts/mopar-camshaft-engine~5093027ab.html
15,5093028AB,"CAMSHAFT Engine .003"" O/S Journal",,,,,,,,discontinued,,,/parts/mopar-camshaft-engine~5093028ab.html
16,5093030AB,"CAMSHAFT Engine .030"" O/S Journal",,,,,,,,discontinued,,,/parts/mopar-camshaft-engine~5093030ab.html
17,5037069AB,PUSH ROD Valve,,,,20,1,5037808AC,,available,6.7,5.13,/parts/mopar-pushrod-valve~5037069ab.html
18,5037068AA,YOKE Tappet Aligning,,,,10,1,,,discontinued,,,/parts/mopar-retainer-tappet-aligning~5037068aa.html
19,181065,BOLT Hex Head .25-20x1.00,,,,10,1,,,available,4.95,3.44,/parts/mopar-bolt~181065.html
