ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5037192AF,MANIFOLD Intake,,,,,,5037192AG,,available,977,643.5,/parts/mopar-manifold-intake~5037192af.html
2,5037217AC,GASKET Intake Manifold,,,,2,1,,,available,153,101.76,/parts/mopar-gasket-intake-manifold~5037217ac.html
3,6035666,SCREW Hex Flange Head .25-20x1.00,,,,20,1,154777,,available,14.2,9.9,/parts/mopar-bolt~6035666.html
4,5037195AC,GASKET Exhaust Manifold,,,,2,1,,,discontinued,,,/parts/mopar-gasket-exhaust-manifold~5037195ac.html
5,5037197AC,MANIFOLD Exhaust,Left,,,,,5037197AD,,discontinued,,,/parts/mopar-manifold-exhaust~5037197ac.html
6,5037284AC,SHIELD Exhaust Manifold,,,,2,1,,Inner,available,118,79.48,/parts/mopar-shield-heat~5037284ac.html
7,6034856,NUT AND WASHER Hex Nut-E Teeth Washer .312-24,,,,6,1,,,available,15.34,12.05,/parts/mopar-nut~6034856.html
8,6034595,WASHER Coned .340 x .750 x .180,,,,20,1,,,available,8.3,5.78,/parts/mopar-washer-conical~6034595.html
9,6036066AA,STUD,,,,6,1,,,available,10.34,8.12,/parts/mopar-stud~6036066aa.html
10,154881AA,BOLT Hex Head,,,,14,1,,,available,25.19,19.49,/parts/mopar-bolt~154881aa.html
