ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5037306AE,HARNESS PCV,,,,,,,,discontinued,,,/parts/mopar-harness-pcv~5037306ae.html
2,5037308AE,HARNESS CCV To Air Cleaner,,,,,,,,discontinued,,,/parts/mopar-harness-ccv-to-air-cleaner~5037308ae.html
3,5037336AB,FILTER Crankcase Vent,,,,,,,,discontinued,,,/parts/mopar-filter-crankcase-vent~5037336ab.html
