ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,6102404AA,BOLT Hex Head,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.7,6.35,4.2 x 0.9 x 0.9 inches,1.20 Pounds,/parts/mopar-screw-hex-head~6102404aa.html
2,6506890AA,WASHER Flat,,"2013-2017, 2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,2.85,2.45,1.1 x 1.1 x 0.1 inches,0.50 Pounds,/parts/mopar-washer-flat~6506890aa.html
3,5037260AA,BUSHING Axle Mount,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,34.65,28.01,4.9 x 2.5 x 1.0 inches,0.70 Pounds,/parts/mopar-bushing-axle-mount~5037260aa.html
4,6100520,NUT Hex Flange Head Locking M14x2,,"2013, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6502040,,available,13.2,9.15,1.1 x 1.2 x 0.7 inches,0.50 Pounds,/parts/mopar-nut-hex-flange-head-locking~6100520.html
5,6504065,NUT AND RETAINER Hex Flange Locking M12x1.75,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,2.3 x 1.1 x 0.7 inches,0.60 Pounds,/parts/mopar-nut-hex-flange-locking~6504065.html
6,5038307AE,DIFFERENTIAL Rear Axle,,"2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,"5038307AB, 5038025AB, 5038307AD, 5038025AC, 5038307AC, P5153993",,discontinued,,,32.6 x 19.1 x 20.4 inches,103.30 Pounds,/parts/mopar-differntl-rear-axle~5038307ae.html
7,5037261AA,BUSHING Axle Mount,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,46.45,38.97,2.6 x 2.6 x 1.0 inches,0.70 Pounds,/parts/mopar-bushing-axle-mount~5037261aa.html
8,4626738AB,BUSHING Axle Mount,,"2008-2010, 2000-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,2.6 x 2.6 x 2.5 inches,1.20 Pounds,/parts/mopar-bushing-axle-mount~4626738ab.html
9,6502046,BOLT Suspension Upper Arm,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,7.7,6.35,4.1 x 0.7 x 0.7 inches,0.60 Pounds,/parts/mopar-bolt-suspension-upper-arm~6502046.html
10,4874469,LUBRICANT Gear Requires Limited-Slip additive,,"2009-2010, 2005-2006, 2001-2002","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,68218657AB,,[32oz] Minimum Ship Quantity 12,available,21.41,18.87,10.7 x 4.3 x 2.3 inches,2.30 Pounds,/parts/mopar-lubricant-gear~4874469.html
10,68003055AA,LUBRICANT Gear Requires Limited-Slip additive,,"2009-2010, 2005-2006, 2001-2002","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,68218658AA,,Mopar SAE 75W-140 Synthetic Gear and Axle Lube 16 Gallon Keg,discontinued,,,37.4 x 14.8 x 14.1 inches,2.30 Pounds,/parts/mopar-lubricant-gear~68003055aa.html
11,4318060AB,ADDITIVE Axle Limited Slip additive,,2009-2010,,,,,4318060AD,,,available,11.1,7.75,10.5 x 7.3 x 5.9 inches,0.70 Pounds,/parts/mopar-lubricant-axle~4318060ab.html
