ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5038637AB,ACTUATOR Hydraulic Clutch,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5038637AE,,,available,516,338.8,15.6 x 14.3 x 5.7 inches,2.10 Pounds,/parts/mopar-hyd-ctrl-hydraulic-clutch~5038637ab.html
2,68193549AA,RESERVOIR Brake Master Cylinder,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,unavailable,56.1,47.71,10.8 x 9.5 x 5.2 inches,1.10 Pounds,/parts/mopar-reservoir-brake-master-cylinder~68193549aa.html
3,5038636AA,CYLINDER Clutch Slave,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,495,403.63,11.1 x 5.3 x 5.2 inches,2.40 Pounds,/parts/mopar-cyclinder-clutch-slave~5038636aa.html
4,5016483AA,BOLT Input Shaft Bearing Retainer,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,discontinued,,,,,/parts/mopar-bolt-input-shaft-bearing-retaine~5016483aa.html
