ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4709035,"FASCIA, Front",,1994-1995,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,unavailable,1095,926.6,77.2 x 14.0 x 15.3 inches,43.30 Pounds,/parts/mopar-fascia-front~4709035.html
1,4848612,"FASCIA, Front",Right,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Right (PANEL, Fascia Close-Out)",discontinued,,,10.6 x 4.1 x 0.3 inches,0.60 Pounds,/parts/mopar-panel-front-facsia~4848612.html
1,4848613,"FASCIA, Front",Left,"2002, 1992-2000","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Left (PANEL, Fascia Close-Out)",discontinued,,,11.1 x 4.8 x 0.6 inches,0.50 Pounds,/parts/mopar-panel-front-facsia~4848613.html
1,4848828,"FASCIA, Front",Right,"2000-2002, 1992-1996","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Right (TAPE, Clear)",available,48.68,38.25,9.2 x 2.0 x 0.3 inches,0.40 Pounds,/parts/mopar-applique-fascia-front~4848828.html
1,4848829,"FASCIA, Front",Left,"2000-2002, 1992-1996","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Left (TAPE, Clear)",available,49.68,39.04,,0.40 Pounds,/parts/mopar-applique-fascia-front~4848829.html
1,4864973,"FASCIA, Front",,1992-1996,"27; GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,Primed 1996,discontinued,,,86.1 x 25.5 x 26.0 inches,21.90 Pounds,/parts/mopar-fascia-front~4864973.html
1,KS72SBE,"FASCIA, Front",,1996,29,10 Cyl 8.0L,,,,,,discontinued,,,,,
2,6025335,SCREW,,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,11,1,,,,discontinued,,,1.4 x 1.0 x 1.0 inches,0.70 Pounds,/parts/mopar-screw~6025335.html
3,4708345,"REINFORCEMENT, Metal, 1992",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"BUMPER, Fascia, Fiberglass 93-94",available,638,553.84,,7.90 Pounds,/parts/mopar-bumper-fascia-front~4708345.html
3,4763098,"REINFORCEMENT, Metal, 1992",,1996,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,74.4 x 31.5 x 22.9 inches,17.90 Pounds,/parts/mopar-bumper-fascia~4763098.html
