ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
3,5134697AA,BLOCK Short,,,,,,,,discontinued,,,
4,J4005149,DOWEL Oil Pump,,,,4,1,,,available,15.7,10.83,/parts/mopar-pin~j4005149.html
5,5245055,DOWEL Front Cover,,,,2,1,,,available,,14.51,/parts/mopar-dowel-pin~5245055.html
7,6034804,PLUG Core 1.39 Diameter,,,,,,6034804AB,,available,6.8,4.6,/parts/mopar-washer-cup~6034804.html
10,4429678,PIN Dowel,,,,2,1,,,available,50.95,35.42,/parts/mopar-dowel-pin~4429678.html
,6035665,BOLT Bearing Cap,,,,4,1,,[.50-13x4.25],available,12.5,9.83,/parts/mopar-bolt~6035665.html
,5037316AC,CONNECTOR Engine Oil Cooler,,,,,,5037316AD,,available,16.35,11.3,/parts/mopar-connector-male~5037316ac.html
,4104511AB,CONNECTOR Oil Filter Adapter,,,,,,,,available,16.45,11.36,/parts/mopar-connector-oil-filter~4104511ab.html
,5245058,DOWEL Rear Oil Seal Retainer,,,,4,1,,,discontinued,,,/parts/mopar-dowel-pin~5245058.html
,R8236661AA,ENGINE Long Block,,,,,,,,discontinued,,,/parts/mopar-engine-long-block~r8236661aa.html
,5086535AC,GASKET PACKAGE Engine Lower,,,,,,,,discontinued,,,/parts/mopar-gskt-pkg-engine-lower~5086535ac.html
,6036308AA,PLUG,,,,10,1,,,available,4.7,3.2,/parts/mopar-plug-pipe~6036308aa.html
,4663941,PLUG Core 1.00 Diameter,,,,2,1,4663941AB,,available,7.05,4.78,/parts/mopar-plug-core~4663941.html
,6036543AA,PLUG Pipe [.125-27x.310],,,,,,,,available,3.4,2.27,/parts/mopar-plug-pipe~6036543aa.html
,6036549AA,STUD,,,,8,1,,,discontinued,,,/parts/mopar-stud-double-ended~6036549aa.html
