ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,68029168AA,SOLENOID ASSEMBLY Reverse Lockout,,,,,,,,available,388,273.13,/parts/mopar-solenoid-reverse-lockout~68029168aa.html
2,68045194AA,PLUNGER ASSEMBLY Reverse Lockout Solenoid,,,,,,,,available,49.45,34.43,/parts/mopar-plunger-reverse-lockout-solenoid~68045194aa.html
3,4626587,O RING Reverse Inhibitor Manual Transmission,,,,,,,,discontinued,,,
4,4626586,SNAP RING Reverse Inhibitor,,,,,,,,available,4.1,2.8,/parts/mopar-retainer-reverse-inhibitor~4626586.html
6,4762008,BOLT,,,,,,,,discontinued,,,
7,68029166AA,SOLENOID Transmission Skip Shift,,,,,,,,available,226,150.75,/parts/mopar-solenoid-transmission-skip-shift~68029166aa.html
8,68056417AA,SWITCH Back Up Lamp,,,,,,68294034AA,,available,238,157.5,/parts/mopar-switch-back-up-lamp~68056417aa.html
9,4626570,CLIP Vent Tube,,,,,,,,available,7,4.83,/parts/mopar-retainer-vent-tube~4626570.html
10,4626573,BREATHER Transmission,,,,,,,,available,28.2,19.81,/parts/mopar-vent-transmission~4626573.html
11,68045242AA,VENT Transmission,,,,,,,,available,7.4,6.2,/parts/mopar-vent-transmission~68045242aa.html
12,68211557AA,DETENT Gearshift,,,,,,,,available,64.8,55.28,/parts/mopar-housing-gearshift~68211557aa.html
