ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
2,5037156AD,COVER Cylinder Head,Right,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,"5037156AB, 5037156AC",,discontinued,,,29.9 x 7.2 x 6.5 inches,4.10 Pounds,/parts/mopar-cover-cylinder-head~5037156ad.html
3,6035666,SCREW Hex Flange Head .25-20x1.00,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",13,1,154777,,,available,14.2,9.9,1.2 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-bolt~6035666.html
4,6036519AA,STUD Double Ended,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,13,1,,,,discontinued,,,2.1 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-stud-double-ended~6036519aa.html
5,4648832AB,CAP Oil Filler,,"2008, 2005-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5037665AC,,,available,16.3,12.64,5.4 x 3.4 x 3.4 inches,1.20 Pounds,/parts/mopar-cap-oil-filler~4648832ab.html
6,5037157AB,GASKET Valve Cover,,2004-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,6.0 x 5.3 x 1.6 inches,0.50 Pounds,/parts/mopar-gasket-cylinder-head-cover~5037157ab.html
7,5037064AE,HEAD Cylinder,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,2,1,,"5037064AG, 5037064AD, 5037064AB, 5037064AC",,discontinued,,,27.6 x 9.8 x 8.8 inches,30.80 Pounds,/parts/mopar-head-cylinder~5037064ae.html
8,6035471,BOLT Cylinder Head,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",24,1,,,,available,19.9,13.86,4.2 x 0.7 x 0.7 inches,0.60 Pounds,/parts/mopar-screw-cylinder-head~6035471.html
9,6035666,SCREW Hex Flange Head .25-20x1.00,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",16,1,154777,,,available,14.2,9.9,1.2 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-bolt~6035666.html
10,4763749AB,GASKET Cylinder Head,,2004-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,2,1,5013101AA,,,discontinued,,,32.1 x 12.5 x 0.3 inches,2.30 Pounds,/parts/mopar-gasket-cylinder-head~4763749ab.html
,5086534AA,"GASKET PACKAGE Engine Upper Includes,Cylinder Head Gasket, Valve Cover Gasket, Intake and Exhaust Manifold Gasket, Throttle Body Gasket and Thermostat Gasket.",,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,30.6 x 14.6 x 1.3 inches,4.80 Pounds,/parts/mopar-gskt-pkg-engine-upper~5086534aa.html
,33003521,LOCK Valve Spring Retainer,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",40,1,,P4529218,,available,3.45,2.33,1.0 x 1.0 x 0.5 inches,0.50 Pounds,/parts/mopar-retainer-valve-spring-retainer~33003521.html
,4483745,RETAINER Valve Spring,,2003-2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,20,1,5037754AA,,,available,6.85,2.56,4.4 x 1.6 x 1.0 inches,0.70 Pounds,/parts/mopar-retainer-valve-spring~4483745.html
,53009887,SEAL Valve Guide,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",10,8,,33002522,Lower,available,15.65,10.83,1.1 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-seal-valve-guide~53009887.html
