ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,220800,SCREW Hex Head .312-18x.75,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",2,1,,"181086, 180077",,discontinued,,,1.2 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt~220800.html
2,5245359,PLATE Camshaft Thrust,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,6.1 x 6.3 x 0.4 inches,0.60 Pounds,/parts/mopar-gear-camshaft-thrust~5245359.html
3,5086533AB,CHAIN PACKAGE Timing Contains Timing Chain and Gears,,2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,5086533AD,,,discontinued,,,6.8 x 6.8 x 6.1 inches,4.80 Pounds,/parts/mopar-sprkt-pkg-timing~5086533ab.html
4,6036611AA,BOLT,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,8,1,,,,discontinued,,,1.0 x 0.6 x 0.6 inches,0.60 Pounds,/parts/mopar-bolt~6036611aa.html
5,5037059AA,CHAIN Timing,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,188,124.88,3.2 x 1.2 x 1.1 inches,1.10 Pounds,/parts/mopar-chain-timing~5037059aa.html
6,6034749,KEY Crankshaft Sprocket,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,6.8,4.6,0.8 x 0.3 x 0.2 inches,0.40 Pounds,/parts/mopar-key-woodruff~6034749.html
7,5037067AD,GASKET Chain Case Cover,,"2013-2017, 2008-2010, 2005-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,34.4 x 2.6 x 0.5 inches,0.50 Pounds,/parts/mopar-gasket-timing-case-cover~5037067ad.html
8,154934AA,SCREW AND WASHER,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,3,1,,,,discontinued,,,4.9 x 0.7 x 0.6 inches,0.70 Pounds,/parts/mopar-bolt~154934aa.html
9,5245135,SEAL Timing Case Cover,,"2013-2017, 2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,65.2,45.38,1.9 x 1.9 x 0.3 inches,0.50 Pounds,/parts/mopar-seal-crankshaft-oil~5245135.html
10,5037036AI,COVER Timing Case,,2005,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,5037036AM,,,discontinued,,,19.3 x 19.0 x 8.4 inches,18.70 Pounds,/parts/mopar-cover-timing-case~5037036ai.html
11,6034248,BOLT,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,8,1,,,,available,7,5.5,3.2 x 0.6 x 0.6 inches,0.70 Pounds,/parts/mopar-bolt~6034248.html
