ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,6100047,"NUT, Support Bracket, (M6x1.00), 1992-3",,"2005, 1992-2002","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,available,9.35,6.52,0.8 x 0.7 x 0.7 inches,1.80 Pounds,/parts/mopar-nut-hex-nut-coned-washer~6100047.html
2,4643830,"BRACKET, Support, 1992-93",,,,,,,,,,discontinued,,,,,
3,53030381,"CANISTER, Vapor",,1996,,,,,,,,discontinued,,,,,
4,4288235,"BRACKET, Vapor Canister",,,,,,,,,,discontinued,,,,,
5,0219462,"NUT, Bracket, (.250-20)",,,,,3,,,,,discontinued,,,,,
6,4192074,"CAP, Dust",,1992-1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,1.0 x 1.1 x 1.0 inches,0.70 Pounds,/parts/mopar-cap-vapor-canister~4192074.html
7,9428962,"WELD STUD, Canister Bracket, (1/4-20)",,1992-1997,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,3,1,,,,discontinued,,,,,/parts/mopar-screw-internal-weld-stud~9428962.html
8,9430631,"BOLT, Canister Strap, (1/4-20x1.50)",,,,,,,,,,discontinued,,,,,
9,3733285,"CAP, Vent Nipple, 1992-95",,,,,,,,,,discontinued,,,,,
11,2448761,"CLAMP, Hose, 1992-95",,1992-2002,"GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,33000784,,,available,5.15,3.5,1.7 x 1.3 x 0.6 inches,0.40 Pounds,/parts/mopar-clamp-hose~2448761.html
