ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5202588,RETAINER Battery,,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,19.65,13.69,3.0 x 2.0 x 0.6 inches,0.50 Pounds,/parts/mopar-retainer-battery~5202588.html
4,5029668AA,WIRING Battery Negative,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,4865977AB,,available,32.55,26.45,25.3 x 13.5 x 7.6 inches,7.10 Pounds,/parts/mopar-cable-bat-battery-negative~5029668aa.html
5,5161517AA,TERMINAL Battery,,2008-2010,"ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,53.75,37.4,1.0 x 1.6 x 2.6 inches,0.50 Pounds,/parts/mopar-terminal-battery~5161517aa.html
9,56041053,SENSOR Battery Temperature,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,90.65,41.99,1.9 x 1.3 x 1.2 inches,0.40 Pounds,/parts/mopar-sensor-battery-temperature~56041053.html
11,BBH34800AA,BATTERY,,"2008, 2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,BB34F101AA,,Mopar Replacement Battery (84 Series),available,327,221.09,13.1 x 12.5 x 8.3 inches,33.50 Pounds,/parts/mopar-battery-storage~bbh34800aa.html
11,4609365AE,BATTERY,,"2008, 2006",,"10 Cyl 8.3L, 10 Cyl 8.4L",,,,,[BCE]  Production,discontinued,,,,,
13,BB034600AA,BATTERY Storage,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,BB34F101AA,,,available,327,221.09,10.8 x 8.9 x 7.2 inches,45.60 Pounds,/parts/mopar-battery-storage~bb034600aa.html
14,5029087AA,COVER Battery,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,17.7 x 11.1 x 0.5 inches,2.20 Pounds,/parts/mopar-cover-battery~5029087aa.html
,6508183AA,SCREW AND WASHER Truss Head M6X1.00X30.00,,"2017, 2008, 2004-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",5,1,,6507008AA,,available,11.05,7.69,1.7 x 1.0 x 1.0 inches,0.40 Pounds,/parts/mopar-screw-truss-head~6508183aa.html
