ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5290090AG,BUNDLE Fuel Supply and Vapor Line,,"2013-2017, 2009-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,,,available,74.2,62.77,29.4 x 7.3 x 3.1 inches,0.70 Pounds,/parts/mopar-tube-fuel-supply-and-vapor-line~5290090ag.html
2,5290115AA,BOLT Leak Detection Pump Bracket Mtg.,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,0.6,0.41,1.0 x 1.0 x 1.1 inches,0.70 Pounds,/parts/mopar-bolt-leak-detection-pump-bracket~5290115aa.html
3,5290141AA,BRACKET Leak Detection Pump,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,215,181.61,7.6 x 2.9 x 0.8 inches,0.70 Pounds,/parts/mopar-bracket-leak-detection-pump~5290141aa.html
4,4891543AB,PUMP Leak Detection,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,4891543AA,,available,464,381.26,14.9 x 8.5 x 8.3 inches,2.20 Pounds,/parts/mopar-pump-leak-detection~4891543ab.html
5,5085164AA,FILTER Leak Detection Pump,,"2013-2017, 2008-2010, 2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,4612757,,available,10.4,7.22,3.0 x 3.5 x 5.2 inches,0.50 Pounds,/parts/mopar-filter-leak-detection-pump~5085164aa.html
6,5290115AA,BOLT Leak Detection Pump Bracket Mtg.,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,0.6,0.41,1.0 x 1.0 x 1.1 inches,0.70 Pounds,/parts/mopar-bolt-leak-detection-pump-bracket~5290115aa.html
7,6104725AA,NUT AND WASHER Hex M6X1.00,,"2013-2017, 2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,"68046022AA, 5096978AA",,available,6.15,4.25,0.9 x 0.9 x 0.5 inches,0.50 Pounds,/parts/mopar-nut-hex~6104725aa.html
8,4669177,GROMMET,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,9.7,6.7,1.4 x 1.4 x 0.8 inches,0.40 Pounds,/parts/mopar-grommet~4669177.html
9,53013096AB,CANISTER Vapor,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,449,297.71,15.8 x 10.4 x 6.7 inches,2.60 Pounds,/parts/mopar-canister-vapor~53013096ab.html
10,5181473AB,TUBE Control Valve to Canister,,"2013-2017, 2008-2010","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,,5181473AA,,available,45.2,31.57,7.5 x 3.4 x 2.0 inches,0.60 Pounds,/parts/mopar-tube-control-valve-to-canister~5181473ab.html
