ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4642103,"LAMP, Tail & Stop (Tail Lamp Support is Serv. Assy.), Right",Left,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"LAMP, Tail & Stop (Tail Lamp Support is Serv. Assy.), Left",discontinued,,,22.7 x 9.6 x 6.1 inches,2.70 Pounds,/parts/mopar-lamp-upper-tail-stop-s-mkr-re~4642103.html
1,4643376,"LAMP, Tail & Stop (Tail Lamp Support is Serv. Assy.), Right",Right,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Back-Up/Turn, EUROPE, Right",discontinued,,,,1.20 Pounds,/parts/mopar-back-up-turn-signal-lamp~4643376.html
1,4643377,"LAMP, Tail & Stop (Tail Lamp Support is Serv. Assy.), Right",Left,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Back-Up/Turn, EUROPE, Left",discontinued,,,,1.40 Pounds,/parts/mopar-lamp-back-up-and-turn-signal~4643377.html
1,4643378,"LAMP, Tail & Stop (Tail Lamp Support is Serv. Assy.), Right",Right,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Tail/Stop, EUROPE, Right",discontinued,,,,2.60 Pounds,/parts/mopar-lamp-tail-stop~4643378.html
1,4643379,"LAMP, Tail & Stop (Tail Lamp Support is Serv. Assy.), Right",Left,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"Tail/Stop, EUROPE, Left",discontinued,,,,2.90 Pounds,/parts/mopar-lamp-tail-stop~4643379.html
2,4642101,"LAMP, Back-Up & Turn Signal, Right",Left,"1998-2002, 1992-1996","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"LAMP, Back-Up & Turn Signal, Left",discontinued,,,17.0 x 5.3 x 4.6 inches,1.40 Pounds,/parts/mopar-lamp-back-up-and-turn-signal~4642101.html
2,4643376,"LAMP, Back-Up & Turn Signal, Right",Right,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"EUROPE, Right",discontinued,,,,1.20 Pounds,/parts/mopar-back-up-turn-signal-lamp~4643376.html
2,4643377,"LAMP, Back-Up & Turn Signal, Right",Left,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,"EUROPE, Left",discontinued,,,,1.40 Pounds,/parts/mopar-lamp-back-up-and-turn-signal~4643377.html
3,4643343,"WIRING, Tail/Stop/Turn",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,EUROPE,discontinued,,,,1.00 Pounds,/parts/mopar-wiring-as-tail-stop-lamp~4643343.html
4,6502589,"NUT, Mounting",,"2008-2010, 1998-2006, 1992-1996","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,1.2 x 1.1 x 1.1 inches,0.50 Pounds,/parts/mopar-nut-wing~6502589.html
5,4642929,"LAMP, License",,"1998-2002, 1992-1996","GTS Coupe, GTS-L Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,4.7 x 4.7 x 1.5 inches,0.70 Pounds,/parts/mopar-lamp-license-plate~4642929.html
7,9425542,"BULB, License Lamp",,1992-1996,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,L0000168,,,available,10.5,7.34,0.4 x 1.9 x 3.0 inches,0.40 Pounds,/parts/mopar-bulb~9425542.html
9,4642571,"LAMP, Hi-Mtd. Stop",,1992-2002,"GTS Coupe, RT/10 Convertible",10 Cyl 8.0L,,,,,,discontinued,,,17.7 x 5.3 x 4.6 inches,1.00 Pounds,/parts/mopar-lamp-high-mounted-stop~4642571.html
