ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5016845AA,MODULE KIT Fuel Pump/Level Unit,,2001-2002,Base,6 Cyl 3.5L,,,RL016845AA,,,discontinued,,,22.1 x 6.6 x 6.3 inches,2.20 Pounds,/parts/mopar-module-fuel-pump-level-unit~5016845aa.html
2,4886457AA,LEVEL UNIT KIT Fuel,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,19.8 x 6.3 x 3.9 inches,2.10 Pounds,/parts/mopar-levl-unit-fuel~4886457aa.html
3,4897416AB,FILTER KIT Fuel,,2001-2002,Base,6 Cyl 3.5L,,,,"4897416AA, 4778226",,discontinued,,,7.1 x 5.2 x 1.5 inches,0.60 Pounds,/parts/mopar-filter-ki-fuel~4897416ab.html
,4695226,NUT Fuel Pump Level Unit,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,13.75,9.49,1.2 x 6.5 x 6.2 inches,0.60 Pounds,/parts/mopar-nut-fuel-pump-level-unit~4695226.html
,4581239,O RING Fuel Pump and Level Unit,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,0.3 x 4.8 x 5.7 inches,0.40 Pounds,/parts/mopar-o-ring-fuel-pump-and-level-unit~4581239.html
,5016846AA,REGULATOR KIT Fuel Pressure,,2001,Base,6 Cyl 3.5L,,,5016846AE,,,available,249,119.82,6.4 x 6.6 x 3.7 inches,0.90 Pounds,/parts/mopar-regulator-fuel-pressure~5016846aa.html
,4865205AA,STRAP Ground,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,15.9 x 0.4 x 0.6 inches,0.60 Pounds,/parts/mopar-strap-ground~4865205aa.html
,6504551,STUD,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,0.8 x 0.3 x 0.2 inches,0.70 Pounds,/parts/mopar-stud~6504551.html
