ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
3,4763072AB,SPEAKER Door All Speakers Serviced Only By ALPINE Dealer,,,,2,,,,discontinued,,,
4,5245738,GRILLE Speaker,,,,2,,,,discontinued,,,
6,4763073,SPEAKER Rear 6.5,,,27,,,,,discontinued,,,
7,4848147,GRILLE Speaker,,,,,,,,discontinued,,,
11,4848139,BRACKET Amplifier Retainer,,,,,,,,discontinued,,,/parts/mopar-bracket-amplifier-retainer~4848139.html
12,6100266,BOLT AND WASHER M6x1.0x20,,,,2,1,,,discontinued,,,/parts/mopar-screw~6100266.html
13,4848137,BRACKET Amplifier,,,,,,,,discontinued,,,/parts/mopar-bracket-amplifier~4848137.html
14,6100049,NUT AND WASHER Hex M6x1.0,,,,3,1,6102612AA,,available,2.3,1.57,/parts/mopar-nut-hex~6100049.html
17,4709109,BOX Antenna Amplifier,,,,,,,,discontinued,,,/parts/mopar-control-antenna-amplifier~4709109.html
,4709110,CABLE Amplifier Box,,,,,,,,discontinued,,,/parts/mopar-cable-amplifier-box~4709110.html
,4848850AC,COVER Antenna Opening,,,,,,,,discontinued,,,/parts/mopar-shield-antenna-opening~4848850ac.html
,4709112,GROMMET Antenna Amplifier,,,,,,,,discontinued,,,/parts/mopar-grommet-antenna-amplifier~4709112.html
,4848082,HOLDER Fuse,,,,,,,,available,1.95,1.53,/parts/mopar-holder-fuse~4848082.html
