ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4591094,TUBE EGR,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.6 x 9.3 x 4.6 inches,3.60 Pounds,/parts/mopar-tube-exhaust-gas-recirculation-v~4591094.html
3,5277928,GASKET EGR Tube Flange,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,10.95,7.63,0.3 x 1.4 x 2.0 inches,0.40 Pounds,/parts/mopar-gasket-egr-tube-flange~5277928.html
4,4591815AA,VALVE EGR,,2001,Base,6 Cyl 3.5L,,,5145611AA,,,available,369,245.3,14.4 x 14.4 x 6.1 inches,5.10 Pounds,/parts/mopar-valve-egr~4591815aa.html
5,4591251AB,CLIP Emission,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,8.7,6,0.3 x 1.4 x 1.8 inches,0.40 Pounds,/parts/mopar-clip-emission~4591251ab.html
6,6504829AA,SCREW Hex Flange Head,,2001-2002,Base,6 Cyl 3.5L,2,1,6508489AA,,,available,5.2,3.55,0.7 x 0.8 x 1.2 inches,0.40 Pounds,/parts/mopar-screw-hex-flange-head~6504829aa.html
,4591250,SEAL EGR Tube,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,17.45,12.17,0.6 x 1.3 x 1.4 inches,0.40 Pounds,/parts/mopar-seal-egr-tube~4591250.html
