ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4669869,CANISTER Vapor,,,,,,,,,,discontinued,,,,,
2,4865220AC,BRACKET Vapor Canister,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,8.0 x 8.0 x 6.2 inches,2.80 Pounds,/parts/mopar-bracket-vapor-canister~4865220ac.html
3,6502691,NUT Hex Flange Lock M6x1,,2001-2002,Base,6 Cyl 3.5L,4,1,6101802,,,available,4.45,3.03,0.6 x 0.6 x 0.3 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502691.html
4,4891423AB,PUMP Leak Detection,,2001-2002,Base,6 Cyl 3.5L,,,4891423AC,,,discontinued,,,7.2 x 5.1 x 5.2 inches,1.40 Pounds,/parts/mopar-pump-leak-detection~4891423ab.html
5,4815990AA,BRACKET Leak Detection Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,4.83,3.8,6.8 x 2.3 x 1.0 inches,0.70 Pounds,/parts/mopar-bracket-leak-detection-pump~4815990aa.html
6,4612901,FILTER Fuel Vapor Vent,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.0 x 3.4 x 3.0 inches,0.50 Pounds,/parts/mopar-filter-fuel-vapor-vent~4612901.html
7,4865153AA,HARNESS Leak Detection Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,22.6,17.76,13.2 x 3.9 x 2.0 inches,0.50 Pounds,/parts/mopar-harness-leak-detection-pump~4865153aa.html
8,4865170AA,HOSE Leak Detection Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,6.6 x 2.2 x 1.5 inches,0.80 Pounds,/parts/mopar-hose-leak-detection-pump~4865170aa.html
9,4865171AA,HOSE Leak Detection Pump,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,8.8 x 3.7 x 2.1 inches,0.70 Pounds,/parts/mopar-hose-leak-detection-pump~4865171aa.html
