ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5029072AB,PANEL Bulkhead Trim,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,1435,1182.5,51.3 x 13.5 x 9.7 inches,7.10 Pounds,/parts/mopar-panel-bulkhead-trim~5029072ab.html
3,153754,SCREW .190-16x1.00,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,1.1 x 0.4 x 0.4 inches,1.10 Pounds,/parts/mopar-screw~153754.html
4,XK37DX9AA,COVER Bulkhead,Left,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,27.1,22.66,7.8 x 3.9 x 1.3 inches,0.50 Pounds,/parts/mopar-cover-bulkhead~xk37dx9aa.html
5,6102103AA,SCREW AND WASHER Hex Head M6x1x20,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,discontinued,,,1.1 x 0.8 x 0.9 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6102103aa.html
6,6101722,SCREW AND WASHER Hex Head M8x1.25x60,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,6.8,4.72,2.6 x 0.8 x 0.8 inches,0.50 Pounds,/parts/mopar-bolt-hex-head~6101722.html
7,6031869,NUT Push .19,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,0.8 x 0.7 x 0.6 inches,0.50 Pounds,/parts/mopar-grommet-push~6031869.html
8,6032058,NUT Snap In,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,discontinued,,,0.8 x 0.3 x 0.3 inches,0.70 Pounds,/parts/mopar-nut-snap-in~6032058.html
9,152493,NUT,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",9,1,,,,available,3.55,2.45,1.0 x 0.6 x 0.2 inches,0.40 Pounds,/parts/mopar-nut~152493.html
10,1BH89DX9AC,PANEL Bulkhead Trim,,"2008-2010, 2006","ACR-X Coupe, COMP. Coupe, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,1BH89DX9AB,,discontinued,,,61.8 x 42.5 x 10.1 inches,24.50 Pounds,/parts/mopar-panel-bulkhead-trim~1bh89dx9ac.html
11,TS04DX9AB,PANEL Bulkhead Trim,,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,3800,3135,63.4 x 41.4 x 11.8 inches,19.20 Pounds,/parts/mopar-panel-bulkhead-trim~ts04dx9ab.html
12,TS39DX9AB,SPORT HOOP Bulkhead,Left,"2008-2010, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,11.4 x 11.2 x 4.4 inches,2.90 Pounds,/parts/mopar-hoop-bulkhead~ts39dx9ab.html
,5096016AB,PANEL Bulkhead Support Panel Only,,"2008-2010, 2004-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,820,676.5,47.8 x 14.4 x 10.1 inches,1.40 Pounds,/parts/mopar-panel-bulkhead-support~5096016ab.html
