ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4786648AB,BRACKET Engine Mount,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.2 x 6.1 x 5.2 inches,1.90 Pounds,/parts/mopar-bracket-engine-mount~4786648ab.html
1,4786649AB,BRACKET Engine Mount,Left,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.3 x 6.2 x 5.1 inches,1.90 Pounds,/parts/mopar-bracket-engine-mount~4786649ab.html
2,4786644,ISOLATOR Engine Mount,Right,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.7 x 4.1 x 5.3 inches,2.20 Pounds,/parts/mopar-insulator-engine-mount~4786644.html
2,4786645,ISOLATOR Engine Mount,Left,2001-2002,,6 Cyl 3.5L,,,,,,discontinued,,,,,
3,4786646,CUSHION Engine Support,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,4.8 x 3.0 x 2.4 inches,1.70 Pounds,/parts/mopar-insulator-engine-support~4786646.html
4,6506019AA,BOLT AND WASHER Hex Head M10x1.5x30,,2001-2002,Base,6 Cyl 3.5L,4,1,,5143443AA,,available,4.65,3.2,1.6 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6506019aa.html
5,6101622,SCREW AND WASHER Hex Head M10x1.5x55,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,2.5 x 0.8 x 0.9 inches,0.50 Pounds,/parts/mopar-screw-hex-flange-head~6101622.html
6,6035864,NUT,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,1.5 x 1.5 x 0.7 inches,0.50 Pounds,/parts/mopar-nut-hex-lock~6035864.html
7,6502696,NUT Hex Flange Lock M14x1.50,,2001-2002,Base,6 Cyl 3.5L,,,,6506264AA,,available,9.6,6.52,0.7 x 1.0 x 1.0 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6502696.html
8,6101864,SCREW M10x1.5x35,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,3.2,2.16,0.1 x 0.1 x 0.1 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6101864.html
9,4815661,BRACKET Exhaust,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.6 x 3.8 x 1.8 inches,0.60 Pounds,/parts/mopar-bracket-exhaust~4815661.html
10,4786922,SHIELD Heat,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,19.82,15.58,4.5 x 5.0 x 1.4 inches,0.70 Pounds,/parts/mopar-shield-heat~4786922.html
,6504271,NUT M10x1.50,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.2 x 1.2 x 0.6 inches,0.70 Pounds,/parts/mopar-nut~6504271.html
