ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4686360AB,SENSOR Throttle Position,,,,,,4686360AC,,available,248,166.94,/parts/mopar-sensor-throttle-position~4686360ab.html
2,4609153AE,SENSOR Crankshaft Position,,,,,,4727451AA,,available,81.35,56.85,/parts/mopar-sensor-crankshaft~4609153ae.html
3,5245084,SENSOR Camshaft,,,,,,,,discontinued,,,/parts/mopar-sensor-camshaft~5245084.html
4,4686684AA,SENSOR MAP,,,,,,4686684AB,,available,184,124.08,/parts/mopar-sensor-map~4686684aa.html
6,56041699AA,SENSOR Oxygen,,,,2,1,,,available,219,146.25,/parts/mopar-sensor-oxygen~56041699aa.html
7,56041706AA,SENSOR Oxygen,,,,2,1,,,available,231,153,/parts/mopar-sensor-oxygen~56041706aa.html
,6016152,CLIP,,,,2,1,,,discontinued,,,/parts/mopar-retainer~6016152.html
,6035957AA,SCREW,,,,2,1,,,discontinued,,,/parts/mopar-screw~6035957aa.html
,4606487AB,SENSOR Charge Air Temp,,,,,,,,available,99.05,66.66,/parts/mopar-sensor-charge-air-temp~4606487ab.html
,5073039AA,STRAP Tie,,,,2,1,4641780,,available,0.45,0.29,/parts/mopar-tiestrap-tie~5073039aa.html
