ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4786660AB,CABLE Shift,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,14.1 x 14.4 x 2.0 inches,2.30 Pounds,/parts/mopar-cable-shift~4786660ab.html
2,4670322,LEVER Manual Control,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.8 x 1.7 x 1.0 inches,0.60 Pounds,/parts/mopar-lever-manual-control~4670322.html
3,4593791,CLAMP,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,8.34,6.55,3.2 x 3.1 x 3.2 inches,0.70 Pounds,/parts/mopar-retainer~4593791.html
4,6101614,SCREW AND WASHER Hex Head M8x1.25x45,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,11.1,7.69,0.8 x 0.9 x 2.2 inches,0.70 Pounds,/parts/mopar-bolt-hex-head~6101614.html
5,4593526AA,KNOB Gearshift,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.0 x 4.2 x 4.1 inches,0.90 Pounds,/parts/mopar-knob-gearshift~4593526aa.html
7,4786960AC,SHIFTER Transmission,,,,,,,,,,discontinued,,,,,
9,6502756,NUT Hex Lock M8x1.25,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,9.2,6.41,0.7 x 0.7 x 0.4 inches,0.50 Pounds,/parts/mopar-nut-hex-lock~6502756.html
10,4683653,CLIP Tube,,2001-2002,Base,6 Cyl 3.5L,7,1,,,,available,6.2,2.21,1.4 x 1.1 x 0.6 inches,0.40 Pounds,/parts/mopar-retainer-tube~4683653.html
11,6501326,CLIP Moulding,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.3 x 1.0 x 0.1 inches,0.40 Pounds,/parts/mopar-retainer-moulding~6501326.html
12,J4007599,RIVET Flange Head .187x.414,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.9 x 0.4 x 0.4 inches,0.40 Pounds,/parts/mopar-retainer-flange-head~j4007599.html
,4593524AA,CABLE Ignition Interlock,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,,0.60 Pounds,/parts/mopar-cable-ignition-interlock~4593524aa.html
