ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5014201AA,CARRIER AND BEARING Planet Pinion,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,275,172.91,8.8 x 7.2 x 7.5 inches,6.40 Pounds,/parts/mopar-carrier-planet-pinion~5014201aa.html
2,4412235,BEARING CONE Output Shaft,,2001-2002,Base,6 Cyl 3.5L,,,4412235AB,,,available,129,85.33,3.8 x 2.7 x 1.9 inches,0.70 Pounds,/parts/mopar-brg-pkg-output-shaft~4412235.html
3,6501853,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,7.8,5.3,3.8 x 3.9 x 0.3 inches,0.40 Pounds,/parts/mopar-ring~6501853.html
4,4412261,SPRING Low/Reverse Clutch Piston,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.6 x 5.5 x 0.4 inches,0.60 Pounds,/parts/mopar-spring-low-reverse-clutch-piston~4412261.html
5,4882917,SEAL PACKAGE Transmission Clutch,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,8.35,6.56,5.0 x 5.1 x 3.4 inches,0.40 Pounds,/parts/mopar-seal-pkg-transmission-clutch~4882917.html
6,4431672,PISTON Low and Reverse Clutch,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.5 x 7.0 x 2.8 inches,2.00 Pounds,/parts/mopar-piston-low-and-reverse-clutch~4431672.html
7,4431648,RETAINER Transmission Low and Reverse Clutch Pistion,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,7.5 x 6.9 x 2.8 inches,2.00 Pounds,/parts/mopar-retainer-transmission-low-and-revers~4431648.html
9,4431649,GASKET Clutch Retainer,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,10.2 x 10.2 x 0.4 inches,0.40 Pounds,/parts/mopar-gasket-clutch-retainer~4431649.html
10,4412234,BEARING CUP Output Shaft,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,27.5,19.05,3.2 x 3.2 x 0.8 inches,0.60 Pounds,/parts/mopar-brg-pkg-output-shaft~4412234.html
11,5280020,SHIM Carrier Bearing 5.17 - 5.19mm,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,10,6.93,2.0 x 2.1 x 0.5 inches,0.40 Pounds,/parts/mopar-shim-carrier-bearing~5280020.html
41,4567022,BEARING CUP Differential,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,37.1,25.92,1.9 x 2.6 x 3.7 inches,0.60 Pounds,/parts/mopar-brg-pkg-differential~4567022.html
42,4567025AB,BEARING,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,55.7,27.46,0.9 x 12.5 x 6.3 inches,0.70 Pounds,/parts/mopar-bearing-differential~4567025ab.html
43,6502476,NUT Rear Carrier M36 x 1.50,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,22.15,15.26,2.6 x 2.3 x 0.7 inches,0.60 Pounds,/parts/mopar-nut-rear-carrier~6502476.html
44,5280053,SHIM Carrier Sprocket 2.64 - 2.84mm,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,0.6 x 0.6 x 0.1 inches,0.50 Pounds,/parts/mopar-shim-carrier-sprocket~5280053.html
52,4659831,SPROCKET Output Shaft,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,27.24,21.41,5.4 x 4.8 x 3.2 inches,5.60 Pounds,/parts/mopar-sprocket-output-shaft~4659831.html
53,4567262,THRUST BEARING,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,17,11.77,2.1 x 2.1 x 0.5 inches,0.50 Pounds,/parts/mopar-bearing~4567262.html
54,4377080,GEAR Sun,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,67.65,47.07,3.7 x 2.6 x 1.9 inches,1.10 Pounds,/parts/mopar-gear-sun~4377080.html
55,4412229AB,THRUST BEARING Rear Sun Gear Front,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,19.7,13.75,2.5 x 2.5 x 0.5 inches,0.50 Pounds,/parts/mopar-bearing-rear-sun-gear~4412229ab.html
56,4567573,DISC Clutch,,,,,5,,,,,discontinued,,,,,
57,4659055,PLATE Transmission Clutch Reaction,,2001-2002,Base,6 Cyl 3.5L,5,1,,,,available,12.25,8.39,10.8 x 10.4 x 0.3 inches,0.60 Pounds,/parts/mopar-plate-transmission-clutch-reactio~4659055.html
58,4412395,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,9.2,6.35,6.9 x 7.0 x 0.1 inches,0.40 Pounds,/parts/mopar-ring~4412395.html
59,4897452AA,PLATE PACKAGE Low/Reverse Clutch 5.753/6.012,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,54.7,38.1,13.3 x 10.6 x 0.8 inches,1.10 Pounds,/parts/mopar-plate-pkg-low-reverse-clutch~4897452aa.html
64,4799858AA,SNAP RING,,2001,Base,6 Cyl 3.5L,,,,,,discontinued,,,0.3 x 10.2 x 11.8 inches,0.50 Pounds,/parts/mopar-ring~4799858aa.html
65,4799794,GEAR Annulus,,2001-2002,Base,6 Cyl 3.5L,,,4799794AB,,,available,101,67.73,6.6 x 6.4 x 3.4 inches,2.20 Pounds,/parts/mopar-gear-annulus~4799794.html
66,6035238,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,7,4.83,4.9 x 4.3 x 0.1 inches,0.40 Pounds,/parts/mopar-ring~6035238.html
67,4567539AB,CARRIER Planetary Pinion,,2001-2002,Base,6 Cyl 3.5L,,,4800673AA,,,available,171,113.63,3.3 x 5.2 x 6.2 inches,2.60 Pounds,/parts/mopar-carrier-planetary-pinion~4567539ab.html
69,6035238,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,available,7,4.83,4.9 x 4.3 x 0.1 inches,0.40 Pounds,/parts/mopar-ring~6035238.html
70,4505591,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,,,4505591AB,,,available,12.95,8.85,7.0 x 7.3 x 0.1 inches,0.50 Pounds,/parts/mopar-ring~4505591.html
71,4883078,RETAINER PACKAGE 2nd & 4th Clutch Piston,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,13.3 x 12.4 x 2.1 inches,2.30 Pounds,/parts/mopar-retnr-pkg-2nd-4th-clutch-piston~4883078.html
72,4882917,SEAL PACKAGE Transmission Clutch,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,8.35,6.56,5.0 x 5.1 x 3.4 inches,0.40 Pounds,/parts/mopar-seal-pkg-transmission-clutch~4882917.html
73,4412248,SPRING 2nd And 4th Clutch Piston,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,34.5,23.88,6.9 x 6.8 x 0.4 inches,0.50 Pounds,/parts/mopar-spring-2nd-and-4th-clutch-piston~4412248.html
74,4412216AB,THRUST WASHER Second and Fourth Clutch,,2001-2002,Base,6 Cyl 3.5L,,,4412216AC,,,available,15.05,10.37,2.4 x 2.4 x 0.4 inches,0.40 Pounds,/parts/mopar-washer-second-and-fourth-clutch~4412216ab.html
75,4659618AB,HUB AND GEAR Second And Fourth Clutch,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,49.5,34.54,6.6 x 6.4 x 3.5 inches,2.30 Pounds,/parts/mopar-hub-second-and-fourth-clutch~4659618ab.html
76,4659054,PLATE Transmission Clutch Reaction,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,available,15.7,10.83,10.9 x 10.5 x 0.4 inches,0.70 Pounds,/parts/mopar-plate-transmission-clutch-reactio~4659054.html
77,4799860AA,DISC Clutch,,2001,Base,6 Cyl 3.5L,4,1,4799860AB,,,available,14.8,10.19,10.4 x 10.1 x 0.3 inches,0.50 Pounds,/parts/mopar-disc-clutch~4799860aa.html
78,4539901,WASHER Sprocket,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,2.0 x 2.1 x 0.1 inches,0.50 Pounds,/parts/mopar-washer-sprocket~4539901.html
79,6502448,SNAP RING,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,5.2 x 5.2 x 5.1 inches,1.10 Pounds,/parts/mopar-ring~6502448.html
