ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4765013,HOSE Transmission Vent,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,5.13,4.03,11.3 x 2.1 x 1.4 inches,0.50 Pounds,/parts/mopar-hose-transmission-vent~4765013.html
2,6502894,BOLT,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,2.3 x 0.5 x 0.5 inches,0.40 Pounds,/parts/mopar-screw~6502894.html
3,4567150,RETAINER Transmission Solenoid Connector,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,3.4,2.67,2.5 x 1.6 x 0.6 inches,0.50 Pounds,/parts/mopar-retainer-transmission-solenoid-conne~4567150.html
4,4778989,SNUBBER PACKAGE Drive Chain,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,3.9 x 2.3 x 1.5 inches,3.60 Pounds,/parts/mopar-snuber-pk-drive-chain~4778989.html
5,6503931,SCREW AND WASHER Pan Head Lock M5x.08x22.50,,2001-2002,Base,6 Cyl 3.5L,2,1,,,,discontinued,,,,,/parts/mopar-screw-pan-head-lock~6503931.html
6,6503385,BOLT Differential Cover,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,1.7 x 0.8 x 0.8 inches,0.70 Pounds,/parts/mopar-screw-differential-cover~6503385.html
8,4659477,COVER Transaxle Rear Chain / Gear,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,22.77,17.89,14.0 x 11.1 x 7.5 inches,4.60 Pounds,/parts/mopar-cover-transaxle-rear~4659477.html
9,6501819,SCREW AND WASHER Pan Head M5x0.8x11.00,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,5.65,3.84,0.8 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-screw-pan-head~6501819.html
10,4567388,BAFFLE Sump,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,1.0 x 1.0 x 0.1 inches,0.50 Pounds,/parts/mopar-shield-sump~4567388.html
11,4539904,TUBE Chain Oiler,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,2.4 x 1.6 x 7.3 inches,0.90 Pounds,/parts/mopar-tube-chain-oiler~4539904.html
