ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,4786506,TUBE Brake Master Cylinder,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,18.5 x 4.8 x 4.9 inches,0.60 Pounds,/parts/mopar-line-brake-master-cylinder~4786506.html
2,4786507,TUBE Brake Master Cylinder,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,3.08,2.42,16.4 x 5.0 x 2.5 inches,0.60 Pounds,/parts/mopar-line-brake-master-cylinder~4786507.html
3,5290961AA,VALVE Proportioning,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,5.3 x 4.1 x 2.2 inches,0.90 Pounds,/parts/mopar-valve-proportioning~5290961aa.html
4,4786504AB,TUBE Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,93.9 x 22.4 x 19.8 inches,1.90 Pounds,/parts/mopar-line-brake~4786504ab.html
5,4815559,TUBE Brake,,,,,,,,,,discontinued,,,,,
6,154780,SCREW Tapping .25-20x1.25,,2001-2002,Base,6 Cyl 3.5L,4,1,,,,discontinued,,,,0.40 Pounds,/parts/mopar-screw-tapping~154780.html
7,6506053AA,SCREW,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,2.4 x 1.0 x 1.0 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6506053aa.html
8,4786505AB,TUBE Brake,,2001-2002,Base,6 Cyl 3.5L,,,,,,discontinued,,,89.4 x 22.1 x 20.2 inches,2.40 Pounds,/parts/mopar-line-brake~4786505ab.html
9,4688934,BRACKET Power Distribution Center,,2001-2002,Base,6 Cyl 3.5L,,,,,,available,26.34,20.7,9.6 x 11.1 x 5.3 inches,1.90 Pounds,/parts/mopar-bracket-pdc~4688934.html
,4683556,CLIP Tube,,2001-2002,Base,6 Cyl 3.5L,2,1,52128175,,,available,16.4,11.42,2.3 x 1.8 x 0.7 inches,0.60 Pounds,/parts/mopar-clip-tube~4683556.html
