ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4626574,"SHAFT, w/BEARING, Input",,,,,,,,discontinued,,,
2,4626737,"BEARING PACKAGE, Input",,,,,,,,available,144.01,113.17,/parts/mopar-brg-pkg-input-shaft~4626737.html
3,4626476,"BLOCKER, 3rd and 4th Synchro",,,,2,1,,,available,72.51,56.99,/parts/mopar-clutch-synchronizer~4626476.html
4,4626736,"BEARING PACKAGE, Mainshaft, Front",,,,,,,,discontinued,,,
5,4626477,SNAP RING,,,,,,,,discontinued,,,
6,4626473,3rd and 4th SYNCHRO ASSY.,,,,,,,HUB,discontinued,,,
6,4626474,3rd and 4th SYNCHRO ASSY.,,,,3,1,,STRUT,discontinued,,,/parts/mopar-clutch-synchronizer~4626474.html
6,4626475,3rd and 4th SYNCHRO ASSY.,,,,2,1,,SPRING,discontinued,,,/parts/mopar-3rd-and-4th-synchronizer~4626475.html
7,4626471,"GEAR, 3rd Speed",,,,,,,,discontinued,,,/parts/mopar-gear-third~4626471.html
8,4626470,"BEARING, 3rd Speed Needle",,,,,,,"SPACER, 3rd Speed Bearing",discontinued,,,
9,4626467,MAINSHAFT,,,,,,,,discontinued,,,/parts/mopar-mainshaft~4626467.html
10,4626469,"BEARING,2nd Speed Needle",,,,,,,,available,39.3,27.32,/parts/mopar-bearing-2nd-3rd-gear~4626469.html
11,4626478,"GEAR, 2nd Speed",,,,,,,,discontinued,,,/parts/mopar-gear-second~4626478.html
12,4626564,SNAP RING,,,,,,,,available,23.45,16.25,/parts/mopar-ring-mainshaft~4626564.html
13,4626484,"CONE, 1st - 2nd Inner",,,,,,,,available,20.25,15.92,/parts/mopar-cone-inner~4626484.html
14,4626485,"CONE, Friction",,,,2,,,,discontinued,,,
15,4626483,"BLOCKER, 1st - 2nd Speed",,,,2,1,,,discontinued,,,/parts/mopar-stop-bmpr-1st-and-2nd-speed-blocker~4626483.html
16,4626480,1st and 2nd SYNCHRO ASSY.,,,,,,,HUB,discontinued,,,
